Original,Translated
"14.26 And he who serves Me with unswerving devotion, he, crossing beyond the alities, is fit for becoming Brahman.",14.26. The man who worships Me through the devotion of the unfaithful becomes a Brahma by passing these three qualities.
"14.27 For I am the abode of Brahman, the immortal and the immutable, of everlasting Dharma and of absolute bliss.","14.27. For I am the reputation of Amrut, Avya, Brahma, Eternal Religion and Unanthic, that is, Paramartha happiness."
"15.1 The Blessed Lord said  They (the wise) speak of the indestructible peepul tree having its root above and branches below, whose leaves are the metres or hymns: he who knows it is a knower of the Vedas.","15.1. Shri Bhagwan said -- (The wise man calls this world tree) the upper root and lower branch Ashvatha and Avya; whose leaves are Vedas, the one who knows such is Vedat."
"15.2 Below and above spread its branches, nourished by the Gunas; sense-objects are its buds; and below, in the world of men, stretch forth the roots, originating action.",15.2. The branches of that tree are extended upwards and downwards by virtue; (Pich) the subject is its shoots; its other roots following the works in the man - folk extend downwards.
"15.3 Its form is not perceived here as such, neither its end nor its origin, nor its foundation nor resting place: having cut asunder this firmly rooted peepul tree with the strong axe of non-attachment.","15.3. The nature of this tree as it is said is not available here, because it has no beginning and no end and no prestige."
"15.4 Then That goal should be sought for, whither having gone none returns again. I seek refuge in that Primeval Purusha Whence streamed forth the ancient activity or energy.","15.4. (Then) We should explore the position which men attained do not return to the re-world. ""I am the refuge of the first man from whom this ancient tendency is transmitted""."
"15.5 Free from pride and delusion, victorious over the evil of attachment, dwelling constantly in the Self, their desires having completely turned away, freed from the pairs of opposites known as pleasure and pain, the undeluded reach the eternal goal.","15.5. Those who have retired their dignity and charm, who have conquered the stigma, who are spiritually situated, whose desires have retired and who have been freed from the conflicts called happiness - sorrow, such unconventional sages attain that unconscious position."
"15.6 Neither doth the sun illumine there nor the moon, nor the fire; having gone thither they return not; that is My supreme abode.","15.6. The sun, the moon, or the fire cannot illuminate it."
"15.7 An eternal portion of Myself having become a living soul in the world of life, draws to (itself) the (five) senses with the mind for the sixth, abiding in Nature.","15.7. In this life - society, there is a perpetual part of me that is a living being. It draws to itself the five senses and minds that are in nature (at the time of death)."
"15.8 When the Lord (as the individual soul) obtains a body and when He leaves it, He takes these and goes (with them) as the wind takes the scents from their seats (flowers, etc.).","15.8. When the God (of the body) moves (from one body), he takes these (the senses and minds) and carries them to another body as the smell carries air from the sanctuary of the breath."
"15.9 Presiding over the ear, the eye, touch, taste and smell, as well as the mind, it enjoys the objects of the senses.","15.9. (This organism) consumes subjects by sheltering these senses and minds, i.e. the ear, eye, touch, nose and nose."
"15.10 The deluded do not see Him Who departs, stays and enjoys; but they who possess the eye of knowledge behold Him.","15.10. The spirit, which is harmonized with qualities, is not seen by fools, abandoning the body, inhabiting it or experiencing it; (but) men of knowledge see it."
"15.11 The Yogins striving (for perfection) behold Him dwelling in the Self; but, the unrefined and unintelligent, even though striving, see Him not.","15.11. Yogis see the soul in their heart as they strive, whereas those with an unrealistic and unconscious mind do not see it even as they strive."
"15.12 That light which residing in the sun illumines the whole world, that which is in the moon and in the fire  know that light to be Mine.",15.12. You know the glory of the bright sun that is in the sun and illuminates the whole world and the bright moon that is in the fire.
15.13 Permeating the earth I support all beings by (My) energy; and having become the watery moon I nourish all herbs.,"15.13. I myself enter the earth and take possession of the ghost with my os and become the moon in the form of juice to nourish all the medicines, i.e. plants."
"15.14 Having become the fire Vaisvanara, I abide in the body of living beings and, associated with the Prana and the Apana, digest the fourfold food.","15.14. I myself digest four kinds of food, which are soul and apane, in the universal fire, which is in the bodies of all living beings."
"15.15 And I am seated in the hearts of all; from Me are memory and knowledge, as well as their absence. I am verily That which has to be known by all the Vedas; I am indeed the author of the Vedanta and the knower of the Vedas am I.","15.15. I am the heart of all living beings. I have memory, knowledge and knowledge. I am the only known object through all the Vedas and I am the only one who knows the Vedas and the Vedas."
"15.16 Two Purushas there are in this world, the perishable and the imperishable. All beings are 
the perishable and the Kutastha  the unchanging  is called the imperishable.","15.16. In this folk, the Ksar and the Aksar are two males, all the ghosts are the Ksar and are called the Kutastha Aksar."
"15.17 But distinct is the Supreme Purusha called the highest Self, the indestructible Lord Who, pervading the three worlds, sustains them.","But the best man is another, called the Divine Spirit, who is the invisible God who enters and holds all the three worlds."
"15.18 As I transcend the perishable and am even higher than the imperishable, I am declared to be the highest Purusha in the world and in the Vedas.","15.18. Because I am past the QS and superior to the letters, I am known as Pursothamma in the Lok and the Vedas."
"15.19 He who, undeluded, knows Me thus as the highest Purusha, he, knowing all, worships Me with his whole being (heart), O Arjuna.","15.19. O India! Thus, whoever, without acknowledgement, knows man me manothatma, is all knowing and devote himself to me with all his heart."
"15.20 Thus, this most secret science has been taught by Me, O sinless one; on knowing this, a man becomes wise, and all his duties are accomplished, O Arjuna.","15.20. O innocent India! Thus this secret scripture is said by me, knowing it makes man wise and capable."
"16.1 The Blessed Lord said  Fearlessness, purity of heart, steadfastness in knowledge and Yoga, almsgiving, control of the senses, sacrifice, study of scriptures, austerity and straightforwardness.","16.1. Shri Lord said - Abhay, purity of heart, firm position in the Jnana Yoga, charity, Dham, Yajna, Swadya, Tapas and Arjuna."
"16.2 Harmlessness, truth, absence of anger, renunciation, peacefulness, absence of crookedness, compassion towards beings, non-covetousness, gentleness, modesty, absence of fickleness.","16.2. Nonviolence, truth, absence of anger, renunciation, peace, apashunam (not to condemn anyone), compassion for the ghost, compassion, compassion, shame, and unconditional."
"16.3 Vigour, forgiveness, fortitude, purity, absence of hatred, absence of pride  these belong to the one born for a divine state, O Arjuna.","16.3. O India! The lack of speed, forgiveness, patience, cleanliness, pride and pride are all the characteristics of a man who has attained divine wealth."
"16.4 Hypocrisy, arrogance and self-conceit, anger and also harshness and ignorance, belong to one who is born for a demoniacal state, O Partha (Arjuna).","O Parth, pride, pride, pride, anger, harsh words and ignorance are all inheritance."
"16.5 The divine nature is deemed conducive to liberation, and the demoniacal to bondage. Grieve not, O Arjuna, thou art born with divine endowments.","O Pandavas, do not grieve for the divine heritage has been granted for salvation and for the Asuri heritage bond."
"16.6 There are two types of beings in this world, the divine and the demoniacal; the divine has been described at length; hear from Me, O Arjuna, of the demoniacal.","O Parth, there are two kinds of ghosts in this folk, the divine and the Asuri. In them the nature of the gods is described in detail; now the nature of the Asurians is width: listen to me."
"16.7 The demoniacal know not what to do and what to refrain from; neither purity, nor right conduct nor truth is found in them.","16.7. People of a humble nature have no tendency; they have no knowledge of retirement; they have no purity, no virtue, no truth."
"16.8 They say, ""This universe is without truth, without (moral) basis, without a God, brought about by mutual union, with lust for its cause; what else?""","16.8. They say that this world is without shelter, false and godless, it is born of inter-sex sexual relations, and what can be the cause?"
"16.9 Holding this view, these ruined souls of small intellect and fierce deeds, come forth as the enemies of the world for its destruction.","16.9. People with a low intelligence and a strong will to destroy, who adopt this vision, are born as enemies of the world (unwanted ones) to destroy it."
"16.10 Filled with insatiable desires, full of hypocrisy, pride and arrogance, holding evil ideas through delusion, they work with impure resolves.","16.10. These people of unclean resolutions act in the world by adopting false notions, seeking refuge in never-fulfilled desires of ambition, value and substance."
"16.11 Giving themselves over to immeasurable cares ending only with death, regarding gratification of lust as their highest aim, and feeling sure that that is all.","16.11. These Asuri people, who are suffering from endless anxieties that last until death and who consider poison consumption the ultimate goal, are convinced that ""this is it""."
"16.12 Bound by a hundred ties of hope, given over to lust and anger, they strive to obtain by unlawful means hoards to wealth for sensual enjoyments.","16.12. In the grip of work and anger, bound by hundreds of hopes, they strive to accumulate unjustly wealth to satisfy their subjects."
"16.13 ""This has been gained by me today; this desire of mine I shall fuffil; this is mine and this wealth also shall be mine in future.""","16.13. I have found this today and will also obtain this manor, I have this much wealth and will have even more wealth in the future."
"16.14 ""That enemy has been slain by me; and others also I shall slay. I am the lord. I enjoy. I am perfect, powerful and happy.""","16.14. ""This enemy is killed by me and I will kill other enemies as well"", ""I am God and the Savior"", ""I am a perfect man"", ""I am strong and happy""."
"16.15 ""I am rich and born in a noble family. Who else is equal to me? I shall perform sacrifices. I shall give (charity). I shall rejoice,"" thus deluded by ignorance.","16.15. ""I was born in a wealthy and noble family. Who else is like me?"", 'I will sacrifice', 'I will give', 'I will celebrate' - they are fascinated by this kind of ignorance."
"16.16 Bewildered by many a fancy, entangled in the snare of delusion, addicted to the gratification of lust, they fall into a foul hell.","16.16 They are confused in many ways, trapped in snares and obsessions, and fall into a deep, unclean hell."
"16.17 Self-conceited, stubborn, filled with the pride and intoxication of wealth, they perform sacrifices in name out of ostentation, contrary to scriptural ordinances.","16.17. Those who consider themselves superior, astonished, possessed of wealth and honour, do not have the law of the law but do so by the mere nominal sacrifices."
"16.18 Given over to egoism, power, haughtiness, lust and anger, these malicious people hate Me in their own bodies and in those of others.","16.18. Selfish, forceful, mirrored, work and anger-induced, prostrating, these are haters of the self in the body and of others."
"16.19 Those cruel haters, worst among men in the world, I hurl those evil-doers into the wombs of demons only.","I repeatedly bring down such abusive, cruel and abusive people into the world, which is to say, I bring them into the world."
"16.20 Entering into demoniacal wombs and deluded, birth after birth, not attaining Me, they thus fall, O Arjuna, into a condition still lower than that.",16.20. O Kaunthai! They get the assurious vagina in the birth of a foolish man and (thus) they get the untimely rate without me.
"16.21 Triple is the gate of this hell, destructive of the self  lust, anger and greed; therefore one should abandon these three.","16.21. Work, anger and greed are the three doors of self - destruction, so these three must be abandoned."
"16.22 A man who is liberated from these three gates to darkness, O Arjuna, practises what is good for him and thus goes to the Supreme Goal.","O Kaunthai, the man freed from these three gates of hell conducts his means of well - being and thus attains the Para - speed."
"16.23 He who, having cast aside the ordinances of the scriptures, acts under the impulse of desire, attains not perfection, nor happiness nor the Supreme Goal.","16.23. A man who abandons the law and acts only by his own desire does not attain perfection, neither happiness nor perfection."
"16.24 Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act here in this world.","16.24. Therefore, the scriptures are proof for you in the law of duty and duty. You should know the scriptures and do your deeds."
"17.1 Arjuna said  Those who, setting aside the ordinances of the scriptures, perform sacrifice with faith, what is their condition, O Krishna? Is is Sattva, Rajas or Tamas?",17.1. Arjuna said -- O Krishna! What is the status of those who abandon the Sanskrit and worship with devotion? Is it Satviq or Rajasik or Tamasik?
"17.2 The Blessed Lord said  Threefold is the faith of the embodied, which is inherent in their nature  the Sattvic (pure), the Rajasic (passionate) and the Tamasic (dark). Do thou hear of it.","17.2. Shri Bhagwan said -- that natural (ignorant) devotion of the body - bearing men is of three kinds - satvical, rajsical and tamsical, you listen to me."
"17.3 The faith of each is in accordance with his nature, O Arjuna. The man consists of his faith; as a man's faith is, so is he.","17.3. O India, the devotion of all men is in accordance with their Sattva (nature, sacrament). This man is devout, therefore the man who is devout is the same as himself, that is, his devotion is the same as his."
17.4 The Sattvic or the pure men worship the gods; the Rajasic or the passionate worship the Yakshas and the Rakshasas; the others (the Tamasic or the deluded people) worship the ghosts and the hosts of the nature-spirits.,"17.4. Satviqi men worship the gods and Rajas people worship the Yaksha and demons, and other Tamsi Jan Ghosts and demons."
"17.5 Those men who practise terrific austerities not enjoined by the scriptures, given to hypocrisy and egoism, impelled by the force of lust and attachment.","17.5. Those who practice the fast without the law and who are also engaged in ambition, ego, work and rage."
"17.6 Senseless, torturing all the elements in the body and Me also, Who dwell in the body,  know thou these to be of demonical resolves.",And you are certain of the foolish people who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who
"17.7 The food also which is dear to each is threefold, as also sacrifice, austerity and almsgiving. Hear thou the distinction of these.","There are three kinds of food that everyone loves. So there are three kinds of sacrifice, fasting and charity."
"17.8 The foods which increase life, purity, strength, health, joy and cheerfulness (good appetite), which are savoury and oleaginous, substantial and agreeable, are dear to the Sattvic (pure) people.","17.8. The seven men are fond of a steady and pleasing diet, i.e. food, which promotes age, satiety, strength, health, happiness and love and is juicy, smooth, smooth, and pleasing to the mind."
"17.9 The foods that are bitter, sour, saline, excessively hot, pungent, dry and burning, are liked by the Rajasic and are productive of pain, grief and disease.","17.9. Bitter, sour, salty, overheated, spicy (bitter, peppery), bitter. Inflammatory, painful, sad and disease - causing foodstuffs Rajas are dear to man."
"17.10 That which is state, tasteless, putrid, rotten, refuse and impure, is the food liked by the Tamasic.","Semi - ripe, non - juicy, odorless, spicy, spicy and unclean food is loved by the Tamsi people."
"17.11 That sacrifice which is offered by men without desire for reward as enjoined by the ordinance (scripture), with a firm faith that to do so is a duty, is Sattvic or pure.",17.11. The Yajna which is controlled by the Sanskrit and which is done by those who do not have the desire for a certain result of such a mind - solution is Yajna Satviq.
"17.12 The sacrifice which is offered, O Arjuna, seeking a reward and for ostentation, know thou that to be a Rajasic Yajna.","O Bharatheshre Arjuna, consider this Yajna as a Rajas, which is done for the sake of Damb and the desire for fruit."
"17.13 They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, which is devoid of Mantras, gifts and faith.","17.13. Yajna without scripture, without food, without mantras, without southern and without devotion is called tamas - yadna."
"17.14 Worship of the gods, the twice-born, the teachers and the wise, purity, straightforwardness, celibacy and non-injury are called the austerities of the body.","17.14. The worship of the Devas, Dvijas (Brahmanas), Guru and sage, the Shauch, Arjuna (Simple), Brahmacharya and Ahimsa, is called bodily Taap."
"17.15 Speech which causes no excitement, truthful, pleasant and beneficial, the practice of the study of the Vedas, are called austerity of speech.","17.15. A sentence which is not irritating, which is lovely, beneficial and true and the Swadhayya practice of the Vedas is called Vangiya (Vani) Tap."
"17.16 Serenity of mind, good-heartedness, self-control, purity of nature  this is called mental austerity.","The happiness of mind, mildness, quiet self - control and purity of heart are all called manas - ta 'bah."
"17.17 This threefold austerity, practised by steadfast men, with the utmost faith, desiring no reward, they call Sattvic.",17.17. The aforementioned trivial Tapas performed with the highest reverence by men who have no desire for fruit are called Satvics.
"17.18 The austerity which is practised with the object of gaining good reception, honour and worship, and with hypocrisy, is here said to be Rajasic, unstable and transitory.","17.18. The uncertain and transient Tapas which is done for worship, honor and worship or only by the Damb (Pakhand) is here called Rajas."
"17.19 That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be Tamasic.",17.19. The act of ta'bah which is foolishly done for the purpose of self - suffering or the destruction of others is called ta'bah tamas.
"17.20 That gift which is given to one who does nothing in return, knowing it to be a duty to give in a fit place and time to a worthy person, that gift is held to be Sattvic.","17.20. ""It is duty to give"" - In this sense, a donation given to a qualified person who is not expected to be rewarded by the country or time of giving is considered to be a satvical donation."
"17.21 And, that gift which is given with a view to receive something in return, or looking for a reward, or reluctantly, is held to be Rajasic.",17.21. And any donation made with the intention of giving or with the desire for fruit is considered a donation.
"17.22 The gift that is given at a wrong place and time, to unworthy persons, without respect or with insult is declared to be Tamasic.",17.22. Donations given to the poor without hospitality or disdain in an unfit country are considered donations.
"17.23 ""Om Tat Sat"": This has been declared to be the triple designation of Brahman. By that were created formerly, the Brahmanas, the Vedas and the sacrifices.","17.23. 'Unu, Tha Sath' is called the Trivial Direction (Name) of Brahma; from it in the Adithya (Pura) Brahman, Vedas and Yajna were created."
"17.24 Therefore, with the utterance of ""Om"" are the acts of sacrifice, gift and austerity as enjoined in the scriptures, always begun by the students of Brahman.","17.24. Therefore, the rituals of Yajna, Dhana and Tapas in the Brahmin scriptures always begin with the pronunciation of Onkar."
"17.25 Uttering ï1Tatï1, without aiming at the fruits, are the acts of sacrifice and austerity and the various acts of gifts performed by the seekers of liberation.","17.25. Pronouncing the word 'Tath', without desire for fruit, Mukmukshūjan performs various rituals such as Yajna, Tapas, Dhana etc."
"17.26 The word ï1Satï1 is used in the sense of reality and of goodness; and so also, O Arjuna, the word ï1Satï1 is used in the sense of an auspicious act.","O Parth, the word Sat is used in Satyabhushan and Sadhūva, and the word Sat is used in Prashast (Shirth, Good) Karmas."
"17.27 Steadfastness in sacrifice, austerity and gift, is also called 'Sat' and also action in connection with these (or for the sake of the Supreme) is called 'Sat'.","A firm position in Yajna, Tapas and charity is also called Sath, and the deed done for it is also called Sath."
"17.28 Whatever is sacrificed, given or performed, and whatever austerity is practised without faith, it is called 'Asat', O Arjuna; it is naught here or hereafter (after death).","O Parth! The sacrifice, charity, fasting and the deed which is done in disbelief is called asat; it is not profitable in this world nor after death."
"18.1 Arjuna said  I desire to know severally, O mighty-armed, the essence or truth of renunciation, O Hrishikesa, as also of abandonment, O slayer of Kesi.",18.1. Arjuna said - O Mahabah! O Hishikesh! O Keshinisudan! I want to know the essence of retirement and renunciation separately.
18.2 The Blessed Lord said  The sages understand Sannyasa to be the renunciation of action with desire; the wise declare the abandonment of the fruits of all actions as Tyaga.,"18.2. Shri Bhagavan said - (Some) poets consider the renunciation of the Jan Kamya karmas as ""sania"" and the thinkers call the renunciation of the fruits of all the karmas ""abandon""."
"18.3 Some philosophers declare that actions should be abandoned as an evil; while others (declare) that acts of sacrifice, gift and austerity should not be relinished.","18.3. Some Manish people say that all works are sacrificial because they are defective; and others say that sacrifice, charity and taparup are not sacrificial."
"18.4 Hear from Me the conclusion or the final truth about this abandonment, O best of the Bharatas; abandonment, verily, O best of men, has been declared to be of three kinds.","18.4. O Bharathasattam, hear my judgment on this sacrifice. O Manshastra, it is said that there are three kinds of sacrifice."
"18.5 Acts of sacrifice, gift and austerity should not be abandoned, but should be performed; sacrifice, gift and also austerity are the purifiers of the wise.","18.5. Yajna, charity and Taparup Karma are not obligatory, but it is a duty; Yajna, charity and Tapar are the sanctifying of the Manishas."
"18.6 But even these actions should be performed leaving aside attachment and the desire for rewards, O Arjuna; this is My certain and best conviction.","O Parth, these works too must be abandoned, without fruit and dependence, it is my determined best opinion."
18.7 Verily the renunciation of obligatory action is not proper; the abandonment of the same from delusion is declared to be Tamasic.,"18.7. It is not right to give up a fixed act; to give up a fixed act is called ""Thomas renunciation""."
"18.8 He who abandons action on account of the fear of bodily trouble (because it is painful), does not obtain the merit of renunciation by doing such Rajasic renunciation.",18.8. A man who gives up his work in pain for fear of physical suffering never receives the fruits of his sacrifice by making that royal sacrifice.
"18.9 Whatever obligatory action is done, O Arjuna, merely because it ought to be done, abandoning attachment and also the desire for reward, that renunciation is regarded as Sattvic (pure).","18.9. O Arjuna, the act of devotion, which is done by understanding ""the duty to do"", is considered the same as the act of devotion and devotion to fruits."
"18.10 The man of renunciation, pervaded by purity, intelligent, and with his doubts cut asunder, does not hate a disagreeable work nor is he attached to an agreeable one.","18.10. A man who does not hate unskilled work and is not obsessed with good work is a man of virtue, unshakable, intelligent and selfless."
"18.11 Verily, it is not possible for an embodied being to abandon actions entirely; but he who relinishes the rewards of actions is verily called a man of renunciation.","18.11. Since it is not possible for a man to give up the remaining deeds, the resulting sacrifice is called the sacrifice of man."
"18.12 The threefold fruit of action (evil, good and mixed) accrues after death to the non-abandoners, but never to the abandoners.","18.12. The good, bad and mixed fruits of the works are only obtained after death by the aggressors, but not by the saintly men."
"18.13 Learn from Me, O mighty-armed Arjuna, these five causes as declared in the Sankhya system for the accomplishment of all actions.","O Mahabah! These five reasons for the accomplishment of all works are stated in statistical theory, which you know well from me."
"18.14 The seat (body), the doer, the various senses, the different functions of various sorts, and the presiding deity, also, the fifth.","18.14. The adhestan (body), the doer, the various incarnations (indriya) and the various and separate endeavors and the fifth is the deity."
"18.15 Whatever action a man performs with his body, speech and mind  whether right or the reverse  these five are its causes.","18.15. These are the five reasons why a man acts justly or unjustly with his body, speech and mind."
"18.16 Now, such being the case, verily he who  owing to untrained understanding  looks upon his Self, which is isolated, as the agent, he of perverted intelligence, sees not.","18.16. Now the man who, being an uneducated intellect, considers only the pure spirit as the doer, does not see the deformity man."
"18.17 He who is free from the egoistic notion, whose intelligence is not tainted (by good or evil), 
though he slays these people, he slayeth not, nor is he bound (by the action).","18.17. A man who has no sense of ego and no intellect, he does not actually die or commit sin even if he kills all these people."
"18.18 Knowledge, the knowable and the knower form the threefold impulse to action; the organ, the action and the agent form the threefold basis of action.","18.18. Knowledge, cognition and cognition are trivial karma inducers, and, karana, karana."
"18.19 Knowledge, action and actor are declared in the science of the Gunas (Sankhya philosophy) to be of three kinds only, according to the distinction of the Gunas. Of these also, hear duly.","18. 19. Knowledge, work and the doer are also called trivials in statistics by the secret of qualities; these too you should listen to me as well."
"18.20 That by which one sees the one indestructible Reality in all beings, not separate in all the separate beings  know thou that knowledge to be Sattvic.","18. 20. Knowledge by which man sees in all the separate spirits an indivisible and indestructible nature, you should know it."
18.21 But that knowledge which sees in all beings various entities of distinct kinds as different from one another  know thou that knowledge to be Rajasic.,18.21. Knowledge by which man can distinguish the different feelings of all the spirits.
"18.22 But that which clings to one single effect as if it were the whole, without reason, without foundation in Truth, and trivial  that is declared to be Tamasic.","18.22. And the knowledge by which man becomes attached to a single act as if it were a complete thing. And what is aimless, without substance and narrow is knowledge."
"18.23 An action which is ordained, which is free from attachment, and which is done without love or hatred by one who is not desirous of any reward  that action is declared to be Sattvic.",18. 23. A deed which is determined and unconditional and done without any anger hatred by a man who does not want fruit is called a satvical deed.
18.24 But that action which is done by one longing for the fulfilment of desires or gain with egoism or with much effort  that is declared to be Rajasic (passionate).,"18.24. And the work which is done by a man who is very diligent and fruitful, egoistic, is called Karma Rajas."
"18.25 That action which is undertaken from delusion, without a regard for the conseences, loss, injury and (one's own) ability  that is declared to be Tamasic (dark).","18. 25. The work which is initiated only by mohabbas without considering the consequences, loss, violence and sarmatya (paurusum) is called karma tamas."
"18.26 An agent who is free from attachment, non-egoistic, endowed with firmness and enthusiasm, and unaffected by success or failure, is called Sattvic (pure).","18. 26. The person who is unconcerned, unconcerned, patient and enthusiastic and unfailing in the accomplishment and failure of the work is called the person who is the Satviq."
"18.27 Passionate, desiring to obtain the reward of actions, greedy, cruel, impure, moved by joy and sorrow, such an agent is said to be Rajasic (passionate).","18. 27. Raji, the carnal, greedy, violent, impure and haughty, is called the Karta Rajas."
"18.28 Unsteady, vulgar, unbending, cheating, malicious, lazy, desponding and procrastinating  such an agent is called Tamasic.","18. 28. Commissioner, nature, shock, stutter, natural, lazy, poisonous and long - strung is called Tamas."
"18.29 Hear thou the threefold division of intellect and firmness according to the Gunas, as I declare them fully and distinctly, O Arjuna.","O Dhananjay, hear the trivial difference of wisdom and character, which is born of the virtues of infinity and separation."
"18.30 The intellect which knows the path of work and renunciation, what ought to be done and what ought not to be done, fear and fearlessness, bondage and liberation  that intellect is Sattvic (pure), O Arjuna.","18.30. O Parth, the wisdom that knows the principles of tendency and retirement, action and inaction, fear and fear and bond and salvation, is wisdom satviqui."
"18.31 That, by which one wrongly understands Dharma and Adharma and also what ought to be done and what ought not to be done  that intellect, O Arjuna, is Rajasic (passionate).","18.31 O Parth, the wisdom by which man does not know the truth of religion and iniquity, and duty and duty, is wisdom."
"18.32 That, which, enveloped in darkness, sees Adharma as Dharma and all things perverted  that intellect, O Arjuna, is Tamasic (dark).","18.32 O Parth, the wisdom surrounded by the Tamas which believes in iniquity and knows all things contrary to it is wisdom Tamashi."
"18.33 The unwavering firmness by which, through Yoga, the functions of the mind, the life-force and the senses are restrained  that firmness, O Arjuna, is Sattvic (pure).",18.33. is the Sattviqi.
"18.34 But that, O Arjuna, by which, on account of attachment and desire for reward, one holds fast to Dharma (duty), enjoyment of pleasures and earning of wealth  that firmness, O Arjuna, is Rajasic (passionate).","18.34 O earth son Arjuna, the man who desires to do karma is Dharma Rajsi, by which he possesses religion, meaning and work."
"18.35 That, by which a stupid man does not abandon sleep, fear, grief, despair and also conceit  that firmness, O Arjuna, is Tamasic.","The concept by which the unwise man does not abandon dreams, fears, sorrows, ills and things is dharma tamsi."
"18.36 And now hear from Me, O Arjuna, of the threefold pleasure, in which one rejoices by practice and surely comes to the end of pain.","18.36 O Bharatheshastra, now hear me from the triple happiness in which (the sage man) enjoys by practice and attains the end of sorrows (where his sorrows end)."
"18.37 That which is like poison at first but in the end like nectar  that happiness is declared to be Sattvic, born of the purity of one's own mind due to Self-realisation.","18.37 The first happiness which is like the poison (in the beginning) but is like the result of the amrit is called the happiness satvic, which arises from the offering of self - knowledge."
"18.38 That happiness which arises from the contact of the sense-organs with the objects, which is at first like nectar, and in the end like poison  that is declared to be Rajasic.","18. 38. The happiness which arises from the combination of the subjects and the senses is first like Amrit, but in the end is like poison, it is called Suk Rajas."
"18.39 That happiness which at first as well as in the seel deludes the self, and which arises from sleep, indolence and heedlessness  that is declared to be Tamasic.","18.39 The happiness which is seductive to the soul in the beginning and in the end is called the happiness tamas, which is the result of sleep, laziness and Pramadesh."
"18.40 There is no being on earth or again in heaven among the gods, that is liberated from the three alities born of Nature.",18. 40. There is no being on earth or among the gods of heaven that is free from these three qualities of nature.
"18.41 Of Brahmanas, Kshatriyas and Vaisyas, as also of Sudras, O Arjuna, the duties are distributed according to the alities born of their own nature.","18.41. O Parantapa, the Brahmins, the Kshatri, the Vaishya and the Shudras are divided according to the virtues of nature."
"18.42 Serenity, self-restraint, austerity, purity, forgiveness and also uprightness, knowledge, realisation and belief in God are the duties of the Brahmanas, born of (their own) nature.","18.42. Sham, Dham, Tapas, Swachh, Kshanthi, Arjuna, Wisdom, Science and Astiya - these are the natural deeds of Brahman."
"18.43 Prowess, splendour, firmness, dexterity and also not fleeing from battle, generosity and lordliness are the duties of the Kshatriyas, born of (their own) nature.","18.43. Bravery, speed, dharti, skill, non - flight from war, charity and god-feeling - these are all the natural acts of the Kshatriya."
"18.44 Agriculture, cattle-rearing and trade are the duties of the Vaisya (merchant), born of (their own) nature; and action consisting of service is the duty of the Sudra (servant-class), born of (their own) nature.","18. 44. Agriculture, cattle farming and commerce - these are the natural deeds of Vaishya, and the natural deeds of Shudra is to minister, i.e. to serve."
"5.10 He who does actions, offering them to Brahman, and abandoning attachment, is not tainted by sin, just as a lotus-leaf is not tainted by water.",5.10. A man who sacrifices all his deeds to Brahma and renounces asceticism is not bound to sin like a camel's leaf.
"18.46 He from Whom all the beings have evolved and by Whom all this is pervaded  worshipping Him with his own duty, man attains perfection.",18.46 The person attains his perfection by worshipping the Self - act of the One from whom the spirit - nature has its origin and through whom the whole world is encompassed.
"18.47 Better is one's own duty (though) destitute of merits, than the duty of another well performed. He who does the duty ordained by his own nature incurs no sin.",18.47. Self - religion without qualities is superior to a self - adherent religion. (Because man does not attain sin by doing the act prescribed by nature.
"18.48 One should not abandon, O Arjuna, the duty to which one is born, though faulty; for, all undertakings are enveloped by evil, as fire by smoke.","O Kaunthai, even when you are defective, you should not abandon the natural action, for all actions are surrounded by defects, like fire from smoke."
"18.49 He whose intellect is unattached everywhere, who has subdued his self, from whom desire has fled,  he by renunciation, attains the supreme state of freedom from action.",18.49 The man with an omnipotent intellect who is spurious and vital attains the ultimate nirshkamya siddi by means of sannyas.
"18.50 Learn from Me in brief, O Arjuna, how he who has attained perfection reaches Brahman (the Eternal), that supreme state of knowledge.","18.50. How does a man who has achieved Siddha attain Brahma, and also the purity of knowledge, you will learn from me briefly."
