Original,Translated
"14.17 From Sattva arises knowledge, and greed from Rajas; heedlessness and delusion arise from Tamas, and also ignorance.","..14.17.. Knowledge arises from Sattva Guna. Rajogun gives rise to greed and Tamagogun gives rise to carelessness, attachment and ignorance."
"14.18 Those who are seated in Sattva go upwards; the Rajasic dwell in the middle; and the Tamasic, abiding in the function of the lowest Guna, go downwards.",..14.18.. Men situated in Sattva Guna go higher (to the worlds); Rajasic people live in the middle (human world) and Tamasic people living in extremely inferior tendencies of Tamogun attain degradation.
"14.19 When the seer beholds no agent other than the Gunas and knows That which is higher than they, he attains to My Being.","..14.19.. When the seer (seeker) does not see anyone other than the three Gunas as the doer, i.e. does not understand and knows My essence beyond the three Gunas, then he attains My form."
"14.20 The embodied one having crossed beyond these three Gunas out of which the body is evolved, is freed from birth, death, decay and pain, and attains to immortality.","..14.20.. This physical man, having gone beyond the three gunas due to the origin of the body, attains immortality and is freed from birth, death, aging and sorrows."
"14.21 Arjuna said  What are the marks of him who has transcended the three alities, O Lord? What is his conduct and how does he go beyond these three alities?","..14.21.. Arjun said - Oh Lord! What characteristics does a man who has gone beyond these three qualities possess? What kind of behavior does he have? And, by what means does he go beyond these three qualities?"
"14.22 The Blessed Lord said  When light, activity and delusion are present, he hates them not, nor does he long for them when they are absent.","..14.22.. Shri Bhagwan said – O Pandava! (The wise man) does not hate light, inclination and attachment even when he is affected by them and does not yearn for them when he retires."
"14.23 He who, seated like one unconcerned, is not moved by the alities, and who, knowing that the alities are active, is self-centred and moves not.",..14.23.. One who remains seated like an indifferent person cannot be disturbed by the qualities and remains stable knowing that “the qualities only behave” and does not get distracted from that position.
"14.24 Who is the same in pleasure and pain, who dwells in the Self, to whom a clod of earth, stone and gold are alike, who is the same to the dear and the unfriendly, who is firm, and to whom censure and praise are as one.","..14.24.. One who is healthy (situated in form), remains equal in happiness and sorrow and has equanimity among soil, stone and gold; Such a brave man considers what is liked and what is unpleasant and criticism and self-praise as equal."
"14.25 Who is the same in honour and dishonour, the same to friend and foe, abandoning all undertakings  he is said to have transcended the alities.","..14.25.. Who is equal in honor and dishonor; There is equality in favor of enemy and friend, such a man who forsakes everything from the beginning is said to be Gunateet."
"14.26 And he who serves Me with unswerving devotion, he, crossing beyond the alities, is fit for becoming Brahman.","..14.26.. The man who serves me through unadulterated bhaktiyoga, transcends these three qualities and becomes eligible to become Brahma."
"14.27 For I am the abode of Brahman, the immortal and the immutable, of everlasting Dharma and of absolute bliss.","..14.27.. Because I am the establishment of immortality, immortality, Brahma, eternal religion and exclusive i.e. transcendental happiness."
"15.1 The Blessed Lord said  They (the wise) speak of the indestructible peepul tree having its root above and branches below, whose leaves are the metres or hymns: he who knows it is a knower of the Vedas.","..15.1.. Shri Bhagwan said - (The wise man calls this worldly tree) Ashvattha and Avya having vertical root and half branch; The one who knows such (worldly tree) whose leaves are verses i.e. Vedas, is a Vedavit."
"15.2 Below and above spread its branches, nourished by the Gunas; sense-objects are its buds; and below, in the world of men, stretch forth the roots, originating action.","..15.2.. The branches of that tree, filled with qualities, spread below and above; (Panch) subjects are its shoots; Its other roots, which follow the actions in the human world, are spread below."
"15.3 Its form is not perceived here as such, neither its end nor its origin, nor its foundation nor resting place: having cut asunder this firmly rooted peepul tree with the strong axe of non-attachment.","15.3. The form of this (world tree) as stated is not available here, because it has neither beginning nor end nor prestige. By cutting this very strong rooted Ashvattha tree with the strong Asanga weapon..."
"15.4 Then That goal should be sought for, whither having gone none returns again. I seek refuge in that Primeval Purusha Whence streamed forth the ancient activity or energy.","..15.4.. (After that) one should search for that position which the men having attained do not return to the world again. ""I take refuge in that original man from whom this ancient trend has spread."""
"15.5 Free from pride and delusion, victorious over the evil of attachment, dwelling constantly in the Self, their desires having completely turned away, freed from the pairs of opposites known as pleasure and pain, the undeluded reach the eternal goal.","..15.5.. Those who have given up their pride and attachment, who have conquered the evil of company, who are established in spirituality, whose desires have gone away and who have become free from the dualities called happiness and sorrow, such knowledgeable people who are free from illusions, say that Avyaya Pada. Are received."
"15.6 Neither doth the sun illumine there nor the moon, nor the fire; having gone thither they return not; that is My supreme abode.",".15.6.. Neither the sun nor the moon nor fire can illuminate it. Having achieved which people do not return again (to the world), that is my supreme abode."
"15.7 An eternal portion of Myself having become a living soul in the world of life, draws to (itself) the (five) senses with the mind for the sixth, abiding in Nature.","..15.7.. An eternal part of me has become a living being in this living world. He, situated in nature (at the time of death), pulls the five senses and the mind towards himself, that is, he gathers them."
"15.8 When the Lord (as the individual soul) obtains a body and when He leaves it, He takes these and goes (with them) as the wind takes the scents from their seats (flowers, etc.).","..15.8.. When the God (of Dehadi) (the soul) transcends (from one body), then he takes these (the senses and the mind) and takes them to another body in the same way as the wind takes the fragrance from the shelter (flower) of the fragrance. Is.."
"15.9 Presiding over the ear, the eye, touch, taste and smell, as well as the mind, it enjoys the objects of the senses.","..15.9.. (This living being) consumes the objects by taking shelter of these senses and mind i.e. through hearing, eyes, sense of touch, taste and smell (nose)."
"15.10 The deluded do not see Him Who departs, stays and enjoys; but they who possess the eye of knowledge behold Him.","..15.10.. Ignorant people do not see the soul, having abandoned the body, being situated in it, or enjoying (objects), integrated with the qualities; (But) men with eyes of knowledge see it."
"15.11 The Yogins striving (for perfection) behold Him dwelling in the Self; but, the unrefined and unintelligent, even though striving, see Him not.","..15.11.. Yogis see the soul situated in their heart only by making an effort, whereas people with impure conscience (Akritatman) and irrational (Achetas) do not see it even after making efforts."
"15.12 That light which residing in the sun illumines the whole world, that which is in the moon and in the fire  know that light to be Mine.","..15.12.. The glory which resides in the Sun and illuminates the entire world and the glory which is in the Moon and in the fire, know that glory to be mine."
15.13 Permeating the earth I support all beings by (My) energy; and having become the watery moon I nourish all herbs.,"..15.13.. It is I who enter the earth and absorb all the matter with my energy and by becoming the moon in the form of essence, I nourish all the medicines i.e. plants."
"15.14 Having become the fire Vaisvanara, I abide in the body of living beings and, associated with the Prana and the Apana, digest the fourfold food.","..15.14.. I, in the form of Vaishwanar Agni present in the bodies of all living beings, digest the four types of food consisting of prana and apana."
"15.15 And I am seated in the hearts of all; from Me are memory and knowledge, as well as their absence. I am verily That which has to be known by all the Vedas; I am indeed the author of the Vedanta and the knower of the Vedas am I.","..15.15.. I am present in the heart of all living beings. It is from me that memory, knowledge and apohana (their absence) come. I am the object worth knowing through all the Vedas and I am also the knower of Vedanta and the Vedas."
"15.16 Two Purushas there are in this world, the perishable and the imperishable. All beings are 
the perishable and the Kutastha  the unchanging  is called the imperishable.","..15.16.. In this world, there are two men, Kshar (mortal) and Akshar (immortal), all beings are Kshar and 'Kutastha' is called Akshar."
"15.17 But distinct is the Supreme Purusha called the highest Self, the indestructible Lord Who, pervading the three worlds, sustains them.","..15.17.. But the best person is someone else, who is called God and who is the inseparable God who enters all the three worlds and sustains them all."
"15.18 As I transcend the perishable and am even higher than the imperishable, I am declared to be the highest Purusha in the world and in the Vedas.","..15.18.. Because I am beyond Kshar and better than Akshar, that is why I am famous in the world and in the Vedas by the name of Purushottam."
"15.19 He who, undeluded, knows Me thus as the highest Purusha, he, knowing all, worships Me with his whole being (heart), O Arjuna.","..15.19.. Hey India! In this way, the person who knows me as the Supreme Being, free from attachment, becomes omniscient and worships me with all his heart, i.e. with all his heart."
"15.20 Thus, this most secret science has been taught by Me, O sinless one; on knowing this, a man becomes wise, and all his duties are accomplished, O Arjuna.","..15.20.. Oh innocent India! In this way, this most secret scripture has been told by me, after knowing it a person becomes intelligent and grateful."
"16.1 The Blessed Lord said  Fearlessness, purity of heart, steadfastness in knowledge and Yoga, almsgiving, control of the senses, sacrifice, study of scriptures, austerity and straightforwardness.","16.1. Shri Bhagwan said - Fearlessness, purification of conscience, firm position in Gyan Yoga, charity, strength, yajna, self-study, penance and aarjava."
"16.2 Harmlessness, truth, absence of anger, renunciation, peacefulness, absence of crookedness, compassion towards beings, non-covetousness, gentleness, modesty, absence of fickleness.","16.2. Non-violence, truth, absence of anger, renunciation, peace, apaishunam (not criticizing anyone), compassion towards the living beings, non-extinction, mardava (tenderness), shyness, restlessness."
"16.3 Vigour, forgiveness, fortitude, purity, absence of hatred, absence of pride  these belong to the one born for a divine state, O Arjuna.","16.3. Hey India! Sharpness, forgiveness, patience, purity, rebellion and absence of pride are all the characteristics of a man who has attained divine wealth."
"16.4 Hypocrisy, arrogance and self-conceit, anger and also harshness and ignorance, belong to one who is born for a demoniacal state, O Partha (Arjuna).","16.4. Hey Parth! Arrogance, arrogance, pride, anger, harsh speech (Parusya) and ignorance are all demonic possessions."
"16.5 The divine nature is deemed conducive to liberation, and the demoniacal to bondage. Grieve not, O Arjuna, thou art born with divine endowments.","16.5. Hey Pandava! Divine wealth is considered for salvation and demonic wealth is considered for bondage, do not grieve, because you have received divine wealth."
"16.6 There are two types of beings in this world, the divine and the demoniacal; the divine has been described at length; hear from Me, O Arjuna, of the demoniacal.","16.6. Hey Parth! There are two types of creatures in this world, divine and demonic. In them the nature (divine wealth) of the gods has been described in detail; Now listen to me in detail about the nature of demons."
"16.7 The demoniacal know not what to do and what to refrain from; neither purity, nor right conduct nor truth is found in them.","..16.7.. People of demonic nature and tendencies; They know and there is no retirement in them, there is neither purification, nor virtue nor truth."
"16.8 They say, ""This universe is without truth, without (moral) basis, without a God, brought about by mutual union, with lust for its cause; what else?""","..16.8.. They say that this world is shelterless, unreal and godless, it has arisen only from sexual intercourse (of man and woman), and what could be (the reason for this)?"
"16.9 Holding this view, these ruined souls of small intellect and fierce deeds, come forth as the enemies of the world for its destruction.","..16.9.. By following this vision, people with low intelligence of destructive nature and who commit grave deeds are born as enemies of the world (wishers of harm) to destroy it."
"16.10 Filled with insatiable desires, full of hypocrisy, pride and arrogance, holding evil ideas through delusion, they work with impure resolves.","..16.10.. These people of impure thoughts work in the world, taking refuge in never-fulfillable desires filled with pride, honor and pride, adopting false notions out of delusion."
"16.11 Giving themselves over to immeasurable cares ending only with death, regarding gratification of lust as their highest aim, and feeling sure that that is all.","..16.11.. These demonic people, who are suffering from infinite worries that will last till death and consider the enjoyment of sensual pleasures as the ultimate goal, are of the firm opinion that ""this much (truth, happiness) is all there is""."
"16.12 Bound by a hundred ties of hope, given over to lust and anger, they strive to obtain by unlawful means hoards to wealth for sensual enjoyments.","..16.12.. Bound by hundreds of traps, under the influence of lust and anger, these people try to accumulate wealth unjustly to satisfy sensual pleasures."
"16.13 ""This has been gained by me today; this desire of mine I shall fuffil; this is mine and this wealth also shall be mine in future.""","..16.13.. I have achieved this today and will also achieve this desire, I have this much wealth and will have even more wealth in the future."
"16.14 ""That enemy has been slain by me; and others also I shall slay. I am the lord. I enjoy. I am perfect, powerful and happy.""","..16.14.. ""This enemy has been killed by me and I will kill other enemies also"", ""I am God and the enjoyer"", ""I am a perfect man"", ""I am strong and happy"", etc."
"16.15 ""I am rich and born in a noble family. Who else is equal to me? I shall perform sacrifices. I shall give (charity). I shall rejoice,"" thus deluded by ignorance.","..16.15.. ""I am born in a rich and noble family. Who else is like me?"", 'I will perform yagya', 'I will donate', 'I will have fun' - they are fascinated by this kind of ignorance."
"16.16 Bewildered by many a fancy, entangled in the snare of delusion, addicted to the gratification of lust, they fall into a foul hell.","..16.16.. These people, whose minds are confused in many ways, trapped in the web of attachment and engrossed in sensual pleasures, fall into a terrible, unholy hell."
"16.17 Self-conceited, stubborn, filled with the pride and intoxication of wealth, they perform sacrifices in name out of ostentation, contrary to scriptural ordinances.","16.17. People who believe themselves to be superior, proud, intoxicated with wealth and honor perform sacrificial sacrifices arrogantly through nominal sacrifices devoid of scriptures."
"16.18 Given over to egoism, power, haughtiness, lust and anger, these malicious people hate Me in their own bodies and in those of others.","..16.18.. These people who blaspheme under the influence of ego, force, greed, lust and anger are the ones who hate me (God) present in their own and others' bodies."
"16.19 Those cruel haters, worst among men in the world, I hurl those evil-doers into the wombs of demons only.","..16.19.. In this world, I repeatedly drop (Ajasram) those haters, cruel people and evildoers into demonic species."
"16.20 Entering into demoniacal wombs and deluded, birth after birth, not attaining Me, they thus fall, O Arjuna, into a condition still lower than that.","..16.20.. Hey Konteya! Those foolish people attain demonic birth in birth after birth and (thus) instead of attaining me, they attain the lowest state."
"16.21 Triple is the gate of this hell, destructive of the self  lust, anger and greed; therefore one should abandon these three.","..16.21.. Lust, anger and greed are the three doors of self-destruction, hence these three should be abandoned."
"16.22 A man who is liberated from these three gates to darkness, O Arjuna, practises what is good for him and thus goes to the Supreme Goal.",..16.22.. Hey Konteya! A man freed from these three gates of hell pursues the means of his welfare and thus attains the supreme state.
"16.23 He who, having cast aside the ordinances of the scriptures, acts under the impulse of desire, attains not perfection, nor happiness nor the Supreme Goal.","..16.23.. The man who abandons the scriptures and works only under the influence of his own desires, neither attains perfection, nor happiness, nor supreme progress."
"16.24 Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act here in this world.","..16.24.. Therefore, for you, the scriptures are the only proof in the arrangement (decision) of duties and non-duties. You should perform your actions after knowing the rules mentioned in the scriptures."
"17.1 Arjuna said  Those who, setting aside the ordinances of the scriptures, perform sacrifice with faith, what is their condition, O Krishna? Is is Sattva, Rajas or Tamas?",..17.1.. Arjun said – O Krishna! What is the condition (loyalty) of those who abandon the scriptures and perform (only) yagya (worship) with devotion? Is it sattvik or rajasik or tamasik?
"17.2 The Blessed Lord said  Threefold is the faith of the embodied, which is inherent in their nature  the Sattvic (pure), the Rajasic (passionate) and the Tamasic (dark). Do thou hear of it.","17.2. Shri Bhagwan said - The natural (knowledgeless) faith of embodied beings (human beings) is of three types - Sattvik, Rajasik and Tamasik, listen to it from me."
"17.3 The faith of each is in accordance with his nature, O Arjuna. The man consists of his faith; as a man's faith is, so is he.","17.3. O Bharat, the faith of all human beings is according to their Sattva (nature, sanskar). This man has faith, hence the man who has faith is also the same, that is, according to the faith one has, so is his form."
17.4 The Sattvic or the pure men worship the gods; the Rajasic or the passionate worship the Yakshas and the Rakshasas; the others (the Tamasic or the deluded people) worship the ghosts and the hosts of the nature-spirits.,"..17.4.. Satvik people worship gods, Rajasic people worship Yakshas and demons, and other Tamasic people worship ghosts and ghosts."
"17.5 Those men who practise terrific austerities not enjoined by the scriptures, given to hypocrisy and egoism, impelled by the force of lust and attachment.","..17.5.. Those who perform severe penance devoid of the scriptures and are also filled with pride, ego, lust and attachment."
"17.6 Senseless, torturing all the elements in the body and Me also, Who dwell in the body,  know thou these to be of demonical resolves.","..17.6.. And consider those irrational people who are causing pain to the physical world as well as to me as well as the inner self, to have demonic determination."
"17.7 The food also which is dear to each is threefold, as also sacrifice, austerity and almsgiving. Hear thou the distinction of these.",..17.7.. (According to one's nature) Everyone's favorite food is also of three types? Yagya in the same way? There are three types of penance and charity? You listen to me about their secret.
"17.8 The foods which increase life, purity, strength, health, joy and cheerfulness (good appetite), which are savoury and oleaginous, substantial and agreeable, are dear to the Sattvic (pure) people.","..17.8.. Food items that increase life span, sattva (purity), strength, health, happiness and love and are juicy, smooth (greased with ghee etc.), stable and pleasing to the mind are loved by sattvik people."
"17.9 The foods that are bitter, sour, saline, excessively hot, pungent, dry and burning, are liked by the Rajasic and are productive of pain, grief and disease.","..17.9.. Bitter, sour, salty, very hot, pungent, dry. Foods that cause burning, sorrow, grief and disease are dear to a Rajas man."
"17.10 That which is state, tasteless, putrid, rotten, refuse and impure, is the food liked by the Tamasic.","..17.10.. Half-ripe, juiceless, foul-smelling, stale, unclean and impure (Amedhya) food is liked by tamasic people."
"17.11 That sacrifice which is offered by men without desire for reward as enjoined by the ordinance (scripture), with a firm faith that to do so is a duty, is Sattvic or pure.","..17.11.. The Yagya which is controlled by the scriptures and is performed by people with the determination of “This is my duty” and no desire for results, that Yagya is Sattvik."
"17.12 The sacrifice which is offered, O Arjuna, seeking a reward and for ostentation, know thou that to be a Rajasic Yajna.","..17.12.. O great Arjun of Bharat! The yagya which is performed for the sake of pride and with the expectation of results, consider that yagya as rajasic."
"17.13 They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, which is devoid of Mantras, gifts and faith.","..17.13.. The Yagya performed without the scriptures, without food donation, without mantras, without Dakshina and without faith is called Tamas Yagya."
"17.14 Worship of the gods, the twice-born, the teachers and the wise, purity, straightforwardness, celibacy and non-injury are called the austerities of the body.","..17.14.. Worship of Gods, Dwija (Brahmins), Gurus and knowledgeable people, defecation, Aarjava (simplicity), celibacy and non-violence, these are called penances related to the body."
"17.15 Speech which causes no excitement, truthful, pleasant and beneficial, the practice of the study of the Vedas, are called austerity of speech.","..17.15.. The sentence (speech) which does not cause excitement, which is beloved, beneficial and true and the practice of self-study of the Vedas is called Vammay (speech) penance."
"17.16 Serenity of mind, good-heartedness, self-control, purity of nature  this is called mental austerity.","..17.16.. Happiness of mind, gentleness, silent self-control and purification of conscience, all this is called mental penance."
"17.17 This threefold austerity, practised by steadfast men, with the utmost faith, desiring no reward, they call Sattvic.","..17.17.. The above mentioned threefold penance, performed with utmost devotion by wise men who have no desire for results, is called Sattvik."
"17.18 The austerity which is practised with the object of gaining good reception, honour and worship, and with hypocrisy, is here said to be Rajasic, unstable and transitory.","..17.18.. The penance which is done for the sake of respect, honor and worship or only out of pride (hypocrisy), that indefinite and momentary penance is called Rajas here."
"17.19 That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be Tamasic.",..17.19.. The penance which is done foolishly by causing suffering to oneself or to destroy other people is called Tamasic penance.
"17.20 That gift which is given to one who does nothing in return, knowing it to be a duty to give in a fit place and time to a worthy person, that gift is held to be Sattvic.","..17.20.. ""Giving charity is a duty"" - In this sense, the charity which is given to a worthy deserving person (person) considering the country and time, from whom no return is expected, is considered to be a Satvik charity."
"17.21 And, that gift which is given with a view to receive something in return, or looking for a reward, or reluctantly, is held to be Rajasic.","..17.21.. And the charity which is given out of pain and for the purpose of retribution or with the desire of getting results, is considered Rajasic."
"17.22 The gift that is given at a wrong place and time, to unworthy persons, without respect or with insult is declared to be Tamasic.","..17.22.. The charity which is given without respect, or contemptuously, in unworthy times, to deserving people, is considered to be Tamasic."
"17.23 ""Om Tat Sat"": This has been declared to be the triple designation of Brahman. By that were created formerly, the Brahmanas, the Vedas and the sacrifices.","..17.23.. 'Om, Tat Sat' is said to be the threefold instruction (name) of Brahma; From that in ancient times (Pura) Brahman, Vedas and Yagya were created."
"17.24 Therefore, with the utterance of ""Om"" are the acts of sacrifice, gift and austerity as enjoined in the scriptures, always begun by the students of Brahman.","..17.24.. Therefore, the activities of Yagya, charity and penance as prescribed in the scriptures of Brahmaists always begin with the recitation of Omkar."
"17.25 Uttering ï1Tatï1, without aiming at the fruits, are the acts of sacrifice and austerity and the various acts of gifts performed by the seekers of liberation.","..17.25.. By uttering the word 'Tat', without desiring any result, Mumukshujan performs various acts like Yagya, penance, charity etc."
"17.26 The word ï1Satï1 is used in the sense of reality and of goodness; and so also, O Arjuna, the word ï1Satï1 is used in the sense of an auspicious act.","..17.26.. Hey Parth! The word 'Sat' is used in the sense of truth and good deeds, and the word 'Sat' is used in the sense of good (best, auspicious) action."
"17.27 Steadfastness in sacrifice, austerity and gift, is also called 'Sat' and also action in connection with these (or for the sake of the Supreme) is called 'Sat'.","..17.27.. A firm stance in Yagya, penance and charity is also called Sat, and the work done for Him (God) is also called Sat."
"17.28 Whatever is sacrificed, given or performed, and whatever austerity is practised without faith, it is called 'Asat', O Arjuna; it is naught here or hereafter (after death).","..17.28.. Hey Parth! The yagya, charity, penance and work which is done without faith is called 'Asat'; It is beneficial neither in this world (ih) nor after death (in that world)."
"18.1 Arjuna said  I desire to know severally, O mighty-armed, the essence or truth of renunciation, O Hrishikesa, as also of abandonment, O slayer of Kesi.",..18.1.. Arjun said - O mighty arm! Hey Hrishikesh! Hey Keshanishudan! I want to know the elements of renunciation and renunciation separately.
18.2 The Blessed Lord said  The sages understand Sannyasa to be the renunciation of action with desire; the wise declare the abandonment of the fruits of all actions as Tyaga.,18.2. Sri Bhagavan said - (Some) poets (pundits) consider renunciation of lustful deeds as 'Sanyas' and thoughtful people call renunciation of the fruits of all deeds as 'Tyaga'.
"18.3 Some philosophers declare that actions should be abandoned as an evil; while others (declare) that acts of sacrifice, gift and austerity should not be relinished.","18.3. Some sages say that all actions are worth relinquishing because they are flawed; And others say that yagya, charity and penance are not shunable."
"18.4 Hear from Me the conclusion or the final truth about this abandonment, O best of the Bharatas; abandonment, verily, O best of men, has been declared to be of three kinds.",..18.4.. Hey Bharatsattam! You listen to my decision regarding that sacrifice. O great man! That sacrifice has been said to be of three types.
"18.5 Acts of sacrifice, gift and austerity should not be abandoned, but should be performed; sacrifice, gift and also austerity are the purifiers of the wise.","..18.5.. Yagya, charity and penance are not something to be forsaken, but they are undoubtedly a duty; Yagya, charity and penance purify the mystics."
"18.6 But even these actions should be performed leaving aside attachment and the desire for rewards, O Arjuna; this is My certain and best conviction.","..18.6.. Hey Parth! These actions should also be performed by abandoning the fruits and attachments, this is my firm opinion."
18.7 Verily the renunciation of obligatory action is not proper; the abandonment of the same from delusion is declared to be Tamasic.,..18.7.. It is not right to abandon one's duty; Renunciation of attachment due to attachment is called “Tamas renunciation”.
"18.8 He who abandons action on account of the fear of bodily trouble (because it is painful), does not obtain the merit of renunciation by doing such Rajasic renunciation.","..18.8.. The person who considers his work as a sorrow and renounces it due to the fear of physical pain, that man never attains the fruit of renunciation by making that rajasic renunciation."
"18.9 Whatever obligatory action is done, O Arjuna, merely because it ought to be done, abandoning attachment and also the desire for reward, that renunciation is regarded as Sattvic (pure).","..18.9.. Hey Arjun! The duty which is performed with the understanding that it is a duty to do it, renouncing attachment and results, is considered as sattvik renunciation."
"18.10 The man of renunciation, pervaded by purity, intelligent, and with his doubts cut asunder, does not hate a disagreeable work nor is he attached to an agreeable one.","..18.10.. The man who does not hate unskilled (inauspicious) deeds and is not attached to skilled (auspicious) deeds, that man who is full of Sattva Guna, is free from doubt, intelligent (knowledgeable) and a renouncer."
"18.11 Verily, it is not possible for an embodied being to abandon actions entirely; but he who relinishes the rewards of actions is verily called a man of renunciation.","..18.11.. Because it is not possible for a human being to give up the remaining karmas, the one who has renounced the fruits of his actions is called a renunciationist."
"18.12 The threefold fruit of action (evil, good and mixed) accrues after death to the non-abandoners, but never to the abandoners.","..18.12.. These threefold fruits of auspicious, inauspicious and mixed deeds are received only by the renunciant people even after death; But never to sannyasi men."
"18.13 Learn from Me, O mighty-armed Arjuna, these five causes as declared in the Sankhya system for the accomplishment of all actions.","..18.13.. Oh great arms! These five reasons for the accomplishment of all actions have been stated in the Sankhya principle, which you should know very well from me."
"18.14 The seat (body), the doer, the various senses, the different functions of various sorts, and the presiding deity, also, the fifth.","..18.14.. Adhishthana (body), subject, various causes (senses etc.), various and different movements and the fifth reason is God."
"18.15 Whatever action a man performs with his body, speech and mind  whether right or the reverse  these five are its causes.","..18.15.. Whatever right or wrong action a person does with his body, speech and mind, these are the five reasons for it."
"18.16 Now, such being the case, verily he who  owing to untrained understanding  looks upon his Self, which is isolated, as the agent, he of perverted intelligence, sees not.","..18.16.. Now in this situation, the person who, due to his uncultured intellect, considers only the pure soul as the doer, does not see the evil person (the reality)."
"18.17 He who is free from the egoistic notion, whose intelligence is not tainted (by good or evil), 
though he slays these people, he slayeth not, nor is he bound (by the action).","..18.17.. The man who does not have the feeling of ego and whose intellect is not attached to any (good or bad) thing, even after killing all these worlds, that man neither actually dies nor gets bound (by sin)."
"18.18 Knowledge, the knowable and the knower form the threefold impulse to action; the organ, the action and the agent form the threefold basis of action.","..18.18.. Knowledge, knowable and knower, these three ways are the drivers of action, and, Karan, Karma. The subject is a collection of threefold action."
"18.19 Knowledge, action and actor are declared in the science of the Gunas (Sankhya philosophy) to be of three kinds only, according to the distinction of the Gunas. Of these also, hear duly.","..18.19.. Knowledge, action and doer are also called triple in Sankhyashastra (Gunasankhyanae) due to the difference of qualities; You should listen to them as per the correct form from me."
"18.20 That by which one sees the one indestructible Reality in all beings, not separate in all the separate beings  know thou that knowledge to be Sattvic.","..18.20.. The knowledge by which man sees the one undivided and imperishable (Avyaya) form in all the entities existing in divided form, you should consider that knowledge as Sattvik."
18.21 But that knowledge which sees in all beings various entities of distinct kinds as different from one another  know thou that knowledge to be Rajasic.,"..18.21.. The knowledge through which a man knows different aspects of all the beings, you should consider that knowledge as Rajas."
"18.22 But that which clings to one single effect as if it were the whole, without reason, without foundation in Truth, and trivial  that is declared to be Tamasic.","..18.22.. And the knowledge through which a person becomes attached to a work (body) as if that (work itself) is the complete thing and which (knowledge) is without reason (irrational), devoid of meaning and narrow (limited), that (knowledge) ) is tamas."
"18.23 An action which is ordained, which is free from attachment, and which is done without love or hatred by one who is not desirous of any reward  that action is declared to be Sattvic.","..18.23.. The action which is determined (according to the scriptures) and has no accompaniment, and is done without any attachment or aversion by a person who does not want the result, that (action) is called Sattvik."
18.24 But that action which is done by one longing for the fulfilment of desires or gain with egoism or with much effort  that is declared to be Rajasic (passionate).,"..18.24.. And the work which involves a lot of hard work and is done by a man full of ego and desirous of results, that work is called Rajasic."
"18.25 That action which is undertaken from delusion, without a regard for the conseences, loss, injury and (one's own) ability  that is declared to be Tamasic (dark).","..18.25.. The work which is started only out of attachment without considering the consequences, harm, violence and power (Paurusham), is called Tamasic work."
"18.26 An agent who is free from attachment, non-egoistic, endowed with firmness and enthusiasm, and unaffected by success or failure, is called Sattvic (pure).","..18.26.. The doer who is free from attachments, free from egoism, full of patience and enthusiasm and remains unperturbed in the accomplishment (success) and asiddhi (failure) of the work, is called Sattvik."
"18.27 Passionate, desiring to obtain the reward of actions, greedy, cruel, impure, moved by joy and sorrow, such an agent is said to be Rajasic (passionate).","..18.27.. The doer who is passionate, desirous of the fruits of action, greedy, violent in nature, impure and filled with joy and sorrow is called Rajas."
"18.28 Unsteady, vulgar, unbending, cheating, malicious, lazy, desponding and procrastinating  such an agent is called Tamasic.","..18.28.. Ayutka, Prakrit, stunned, false, natural, lazy, melancholy and long-winded doer is called Tamas."
"18.29 Hear thou the threefold division of intellect and firmness according to the Gunas, as I declare them fully and distinctly, O Arjuna.","..18.29.. Hey Dhananjay! Listen to the threefold difference between intelligence and wisdom arising from the gunas, spoken about by me in essence and separately."
"18.30 The intellect which knows the path of work and renunciation, what ought to be done and what ought not to be done, fear and fearlessness, bondage and liberation  that intellect is Sattvic (pure), O Arjuna.","..18.30.. Hey Parth! The intellect which knows the principle of tendency and withdrawal, action and non-action, fear and fearlessness, bondage and salvation, is that intellect which is Satvik."
"18.31 That, by which one wrongly understands Dharma and Adharma and also what ought to be done and what ought not to be done  that intellect, O Arjuna, is Rajasic (passionate).","..18.31.. Hey Parth! The intellect by which a man does not know righteousness and unrighteousness and what is duty and what is not, is a royal intellect."
"18.32 That, which, enveloped in darkness, sees Adharma as Dharma and all things perverted  that intellect, O Arjuna, is Tamasic (dark).","..18.32.. Hey Parth! The intellect which is covered with Tamas (darkness of ignorance) and considers unrighteousness as religion and knows all things in opposite ways, that intellect is Tamasic."
"18.33 The unwavering firmness by which, through Yoga, the functions of the mind, the life-force and the senses are restrained  that firmness, O Arjuna, is Sattvic (pure).",..18.33.. It is sattvikhi.
"18.34 But that, O Arjuna, by which, on account of attachment and desire for reward, one holds fast to Dharma (duty), enjoyment of pleasures and earning of wealth  that firmness, O Arjuna, is Rajasic (passionate).","..18.34.. Oh Arjun, son of Pritha! The Dhriti by which a man desirous of achieving the results of his actions, with extreme attachment (context), adheres to Dharma, Artha and Kama (these three purushaarthas), that Dhriti is royal."
"18.35 That, by which a stupid man does not abandon sleep, fear, grief, despair and also conceit  that firmness, O Arjuna, is Tamasic.","..18.35.. Yes Parth! The Dharti by which an unintelligent person does not give up dreams, fear, grief, sadness and intoxication is Tamasic."
