Original,Translated
"14.5 Purity, passion and inertia  these alities, O Arjuna, born of Nature, bind fast in the body, the embodied, the indestructible.","14. 5 O Mahabharata, these three attributes of nature, Satva, Raj and Tam, bind the divine soul to the body."
"14.6 Of these, Sattva, which from its stainlessness is luminous and healthy, binds by attachment to happiness and by attachment to knowledge, O sinless one.","In these (three), the sainthood is the enlightener and the unceasing by the expiry of purity; He binds (the soul) to the desire of happiness and to the desire of knowledge."
"14.7 Know thou Rajas to be of the nature of passion, the source of thirst (for sensual enjoyment) and attachment; it binds fast, O Arjuna, the embodied one by attachment to action.","Know the virtue of love as a passion, which gives rise to lust and affection. It binds the divine soul to the lust for action."
"14.8 But know thou Tamas to be born of ignorance, deluding all embodied beings; it binds fast, O Arjuna, by heedlessness, indolence and sleep.","And, O India, be thou born of ignorance, the enchanter of all the souls, the one who binds the soul with power, bliss and sleep."
"14.9 Sattva attaches to happiness, Rajas to action, O Arjuna, while Tamas verily shrouding knowledge attaches to heedlessness.","14. 9. < s > O India! Satvaगुण encompasses happiness and Rajoगुण encompasses action, but Tamoगुण encompasses knowledge and encompasses the soul with power."
"14.10 Now Sattva arises (prevails), O Arjuna, having overpowered Rajas and Tamas; nor Rajas, having overpowered Sattva and Tamas; and now Tamas, having overpowered Sattva and Rajas.","14. 10. O India, sometimes the Satva virtue is enhanced by conquering Raj and Tam, sometimes the Tamo virtue is enhanced by suppressing Raj and Satva, and sometimes the Rajo virtue is enhanced by conquering Tam and Satva."
"14.11 When through every gate (sense) in this body, the wisdom-light shines, then it may be known that Sattva is predominant.","When the light of knowledge arises in the doors of this body, i. e. in all the senses, let us know that Sattva is inclined."
"14.12 Greed, activity, the undertaking of actions, restlessness, longing  these arise when Rajas is predominant, O Arjuna.","14. 12 - LRB - Dear Bharat - Shrestha - RRB -, the prevailing characteristics are greed, tendency to initiate activities, lack of love and selfishness - RRB -."
"14.13 Darkness, inertness, heedlessness and delusion  these arise when Tamas is predominant, O Arjuna.","14. 13. < s > Dear Kurunandan, when the demonism is pervasive, all these things arise: darkness, reluctance, disgust and envy."
"14.14 If the embodied one meets with death when Sattva is predominant, then he attains to the spotless worlds of the knowers of the Highest.","14. 14. 2. When the soul (the godbeast) receives death in the growth of the sattva virtue, it receives the immortals, that is, the heavenly worlds of the doers of good works."
"14.15 Meeting death in Rajas, he is born among those who are attached to action; and dying in Tamas, he is born in the womb of the senseless.","14. 15. 2. In the period of Rajoguna, he receives death and is born in the people of Karma - क्ति (mankind) and in the period of Tamoguna (on death) he is born in the elderly."
"14.16 The fruit of good action, they say, is Sattvic and pure, verily the fruit of Rajas is pain, and ignorance is the fruit of Tamas.",14. 16. 2. The fruit of good deeds is said to be pure and pure; the fruit of good deeds is said to be evil and the fruit of bad deeds is said to be ignorance.
"14.17 From Sattva arises knowledge, and greed from Rajas; heedlessness and delusion arise from Tamas, and also ignorance.","14.17. Sativa virtue gives rise to knowledge. Rajo virtue gives rise to lust and Tamo virtue gives rise to lust, envy and ignorance."
"14.18 Those who are seated in Sattva go upwards; the Rajasic dwell in the middle; and the Tamasic, abiding in the function of the lowest Guna, go downwards.",14. 18 The males in Satvaगुण go to the upper (worlds); the males in Rajs live in the middle (human world); and the Tashas in the very weak tendencies of Tamoगुण go to the lower.
"14.19 When the seer beholds no agent other than the Gunas and knows That which is higher than they, he attains to My Being.","14.19. When the seeker - LRB - seeker - RRB - does not see or understand any other being besides the three qualities and knows my element beyond the three qualities, then he gets my form."
"14.20 The embodied one having crossed beyond these three Gunas out of which the body is evolved, is freed from birth, death, decay and pain, and attains to immortality.","14. 20. 2. This divine man, as a result of the origin of the body, acquires immortality, freed from birth, death, roots and dust, past the three qualities."
"14.21 Arjuna said  What are the marks of him who has transcended the three alities, O Lord? What is his conduct and how does he go beyond these three alities?","Arjuna said, ""O Prabhu, what are the characteristics of the man who has passed away from these three qualities, what kind of conduct is he, and by what means does he pass away from these three qualities?"""
"14.22 The Blessed Lord said  When light, activity and delusion are present, he hates them not, nor does he long for them when they are absent.","14. 22. Sri Bhagwan said - O Pandva! (the wise man) does not hate him even when he is in the presence of light, tendency and affection, and does not yearn for him when he is retired."
"14.23 He who, seated like one unconcerned, is not moved by the alities, and who, knowing that the alities are active, is self-centred and moves not.","14.23. Who cannot be distracted by virtues by being as indifferent as the indifferent, and is in a position to know that ""the virtues act only"" and not to be distracted from that position."
"14.24 Who is the same in pleasure and pain, who dwells in the Self, to whom a clod of earth, stone and gold are alike, who is the same to the dear and the unfriendly, who is firm, and to whom censure and praise are as one.","Who is healthy (in spirit), equal in good and evil, and sees in soil, stone and gold; such a brave man equates love and dislike, and contempt and self - praise."
"14.25 Who is the same in honour and dishonour, the same to friend and foe, abandoning all undertakings  he is said to have transcended the alities.","14.25. Who is equal in respect and humiliation; equal in favour of enemy and friend, such a universal renunciation is called a masculine virtue."
"14.26 And he who serves Me with unswerving devotion, he, crossing beyond the alities, is fit for becoming Brahman.","The man who serves me, or worships me, by means of the devotional Yoga of the unmarried becomes capable of becoming Brahman in the past by virtue of these three qualities."
"14.27 For I am the abode of Brahman, the immortal and the immutable, of everlasting Dharma and of absolute bliss.","For I am the prestige of immortality, non - expenditure, Brahman, eternal religion and unity, i.e. non - material happiness."
"15.1 The Blessed Lord said  They (the wise) speak of the indestructible peepul tree having its root above and branches below, whose leaves are the metres or hymns: he who knows it is a knower of the Vedas.","Shri Bhagwan said - (the wise man calls this world tree) the upper root and lower branch of the Ashwattha and the Ashewattha; whose leaves are the Vedas, such (the world tree) as knows it is the Vedvite."
"15.2 Below and above spread its branches, nourished by the Gunas; sense-objects are its buds; and below, in the world of men, stretch forth the roots, originating action.","The branches of that tree are multiplied by virtues, spread downwards and upwards; the subjects are its roots; its other roots, which follow the works in the people of man, are spread downwards."
"15.3 Its form is not perceived here as such, neither its end nor its origin, nor its foundation nor resting place: having cut asunder this firmly rooted peepul tree with the strong axe of non-attachment.","15. 3. The form of this tree, as it is said, is not available here, because it has no beginning, no end and no prestige. Cutting this very strongly rooted Ashwattha tree with a strong armour..."
"15.4 Then That goal should be sought for, whither having gone none returns again. I seek refuge in that Primeval Purusha Whence streamed forth the ancient activity or energy.",15. 4. (Afterwards) it is necessary to explore the post to which the acquired man does not return to the world. “I am the refuge of the primitive man from whom this ancient tendency has emanated. ”
"15.5 Free from pride and delusion, victorious over the evil of attachment, dwelling constantly in the Self, their desires having completely turned away, freed from the pairs of opposites known as pleasure and pain, the undeluded reach the eternal goal.","1.5.5. Those whose values and affections have ceased, who have conquered sin, who are in spirituality, whose desires have ceased and who have been liberated from the conflicts of happiness and evil, such devoid of affection are given the noble position."
"15.6 Neither doth the sun illumine there nor the moon, nor the fire; having gone thither they return not; that is My supreme abode.","No sun can bring it to light, neither the moon nor the fire. That which man does not return to is My supreme abode."
"15.7 An eternal portion of Myself having become a living soul in the world of life, draws to (itself) the (five) senses with the mind for the sixth, abiding in Nature.","In this world of the living, I am the eternal part of the living. It is in nature (at the time of the renunciation of doubt) that it draws to itself the five senses and the mind, i. e., it gathers them."
"15.8 When the Lord (as the individual soul) obtains a body and when He leaves it, He takes these and goes (with them) as the wind takes the scents from their seats (flowers, etc.).","15. 8. When God (living) exhales (from one body), he receives these (sense and mind) and takes them into the other body, just as the odor is taken by air from the odor shelter."
"15.9 Presiding over the ear, the eye, touch, taste and smell, as well as the mind, it enjoys the objects of the senses.","(15.9) (This being) consumes matters by relying on these senses and minds, i. e., the ears, the eye, the touching senses, the smell and the smell."
"15.10 The deluded do not see Him Who departs, stays and enjoys; but they who possess the eye of knowledge behold Him.","15.10. The spirit, integrated in qualities, is not seen by those who abandon the body, are in it, or are experiencing it; (but) it is seen by the men of knowledge."
"15.11 The Yogins striving (for perfection) behold Him dwelling in the Self; but, the unrefined and unintelligent, even though striving, see Him not.","The yogis see the spirit in their hearts as they strive, while the unclean souls and the unconscious do not see it as they strive."
"15.12 That light which residing in the sun illumines the whole world, that which is in the moon and in the fire  know that light to be Mine.","15. 12. You only know the brightness of the sun, which shines upon the whole world, and the brightness of the moon and the fire."
15.13 Permeating the earth I support all beings by (My) energy; and having become the watery moon I nourish all herbs.,"It is I who enters the earth and takes away all the devils from my body, and feeds all the medicinal plants, the moon, as a flower."
"15.14 Having become the fire Vaisvanara, I abide in the body of living beings and, associated with the Prana and the Apana, digest the fourfold food.","It is I who perceive the four kinds of food contained in life and in aspen, as the fire of the universe in the bodies of all beings."
"15.15 And I am seated in the hearts of all; from Me are memory and knowledge, as well as their absence. I am verily That which has to be known by all the Vedas; I am indeed the author of the Vedanta and the knower of the Vedas am I.","I am in the heart of all beings. I am the memory, the knowledge and the absence (of them). Through all the Vedas I am the instrument (knowable), and I am the knower of the Vedanta and the Vedas."
"15.16 Two Purushas there are in this world, the perishable and the imperishable. All beings are 
the perishable and the Kutastha  the unchanging  is called the imperishable.","15. 16. In this world the Kshara (deity) and the letter (deity) are two men, all the deities are Kshara and the letter 'Kutastha' is called."
"15.17 But distinct is the Supreme Purusha called the highest Self, the indestructible Lord Who, pervading the three worlds, sustains them.",But the best man is the one who is called the Almighty and who enters into the three worlds and holds them all.
"15.18 As I transcend the perishable and am even higher than the imperishable, I am declared to be the highest Purusha in the world and in the Vedas.","Since I am better than the past and better than the letter, I am known as Purushaottam in the Lok and the Vedas."
"15.19 He who, undeluded, knows Me thus as the highest Purusha, he, knowing all, worships Me with his whole being (heart), O Arjuna.","15. 19. < s > O India! The man who knows me, the devout, the devout, the devout, the devout, the devout, the devout, the devout, the devout, the devout."
"15.20 Thus, this most secret science has been taught by Me, O sinless one; on knowing this, a man becomes wise, and all his duties are accomplished, O Arjuna.","15. 20. < s > Dear India! Thus was said by me of this sacred scripture: Knowing it, man becomes wise and virtuous."
"16.1 The Blessed Lord said  Fearlessness, purity of heart, steadfastness in knowledge and Yoga, almsgiving, control of the senses, sacrifice, study of scriptures, austerity and straightforwardness.","16.1 - Shri Divine said - fear, purification of the inner being, firmness in the Yoga of Knowledge, giving, supplication, sacrifice, sadhana, penance and Arjuna."
"16.2 Harmlessness, truth, absence of anger, renunciation, peacefulness, absence of crookedness, compassion towards beings, non-covetousness, gentleness, modesty, absence of fickleness.","16.2 - Non - violence, truth, lack of anger, renunciation, peace, appreciation (don 't criticize anyone), mercy to the past, altruism, tenderness, shame, impatience."
"16.3 Vigour, forgiveness, fortitude, purity, absence of hatred, absence of pride  these belong to the one born for a divine state, O Arjuna.","16. 3. O India! Fastness, forgiveness, patience, purity, devotion and lack of superstition are the characteristics of a man who has acquired divine wealth."
"16.4 Hypocrisy, arrogance and self-conceit, anger and also harshness and ignorance, belong to one who is born for a demoniacal state, O Partha (Arjuna).","16. 4 - LRB - Oh, my Lord! - RRB -, repulsion, pride, anger, harsh speech and ignorance - RRB -, all these are the possessions of the evil one."
"16.5 The divine nature is deemed conducive to liberation, and the demoniacal to bondage. Grieve not, O Arjuna, thou art born with divine endowments.","16. 5 O Pandavas! The Divine Estate is considered for redemption and the Asuri Estate for bondage, do not mourn, for you have received the Divine Estate."
"16.6 There are two types of beings in this world, the divine and the demoniacal; the divine has been described at length; hear from Me, O Arjuna, of the demoniacal.","There are two kinds of earth creations in this world, the deities and the aसुरs. The nature of the deities is extensively described in them; now the nature of the aसुरs is described by Vistaresh: Listen to me."
"16.7 The demoniacal know not what to do and what to refrain from; neither purity, nor right conduct nor truth is found in them.","The people of the Asuri nature know neither the tendency nor the renunciation, neither purification nor righteousness nor truth."
"16.8 They say, ""This universe is without truth, without (moral) basis, without a God, brought about by mutual union, with lust for its cause; what else?""","He says that this world is unreliable, untrue and ungodly, it has arisen only from intercourse, and what can be the cause?"
"16.9 Holding this view, these ruined souls of small intellect and fierce deeds, come forth as the enemies of the world for its destruction.","By deferring this view, the wise, bad - doing people of the destructive nature are born to destroy it as the enemy of the world."
"16.10 Filled with insatiable desires, full of hypocrisy, pride and arrogance, holding evil ideas through delusion, they work with impure resolves.","16.10. These people of unclean wills work in the world by embracing false ideas for the sake of ever - unfulfilling desires of dumbness, value and substance."
"16.11 Giving themselves over to immeasurable cares ending only with death, regarding gratification of lust as their highest aim, and feeling sure that that is all.","16. 11. 12. These Asuri people, who are boundlessly anxious to die and regard sex as their supreme goal, are convinced that this is what is true."
"16.12 Bound by a hundred ties of hope, given over to lust and anger, they strive to obtain by unlawful means hoards to wealth for sensual enjoyments.","16. 12. 12. Deprived of hundreds of hopefuls, they seek unjustly to accumulate wealth to satisfy their desires, owing to work and anger."
"16.13 ""This has been gained by me today; this desire of mine I shall fuffil; this is mine and this wealth also shall be mine in future.""","I have found this today and I will get this mood, I have this much money and more money in the future."
"16.14 ""That enemy has been slain by me; and others also I shall slay. I am the lord. I enjoy. I am perfect, powerful and happy.""","This enemy has been killed by me and I will kill other enemies, I am God and I have suffered, I am a perfect man, I am strong and happy."
"16.15 ""I am rich and born in a noble family. Who else is equal to me? I shall perform sacrifices. I shall give (charity). I shall rejoice,"" thus deluded by ignorance.","16.15. ""I am born in a rich and noble family. Who is like me?"", ""I will sacrifice,"" ""I will give,"" ""I will sacrifice"" - they are fascinated by this kind of ignorance."
"16.16 Bewildered by many a fancy, entangled in the snare of delusion, addicted to the gratification of lust, they fall into a foul hell.","16. 16. The many kinds of confused psychics, hooked on the illusions and obsessed with pleasures, they fall into a cruel, unclean hell."
"16.17 Self-conceited, stubborn, filled with the pride and intoxication of wealth, they perform sacrifices in name out of ostentation, contrary to scriptural ordinances.","16.17. Those who consider themselves superior, who are devout, wealthy and devout to the cause of dignity, do the shameful sacrifices of a mere name, without the instruction of scripture."
"16.18 Given over to egoism, power, haughtiness, lust and anger, these malicious people hate Me in their own bodies and in those of others.","Those who hate egoism, power, pride, work and anger are haters of me in their own bodies and those of others."
"16.19 Those cruel haters, worst among men in the world, I hurl those evil-doers into the wombs of demons only.","16. 19. I repeatedly cast such haters, cruelty - makers and criminals into the world, i. e., I create them."
"16.20 Entering into demoniacal wombs and deluded, birth after birth, not attaining Me, they thus fall, O Arjuna, into a condition still lower than that.","16. 20. < s > Oh, my God! they get the Asuri vagina in the birth of the foolish man and (in this way) they get the sub - movement instead of me."
"16.21 Triple is the gate of this hell, destructive of the self  lust, anger and greed; therefore one should abandon these three.","16.21. Job, anger and greed are the three doors to self - destruction, so these three must be abandoned."
"16.22 A man who is liberated from these three gates to darkness, O Arjuna, practises what is good for him and thus goes to the Supreme Goal.",16. 22. “He who is freed from these three gates of hell acts as a means of his own welfare and thus obtains para - movement. ”
"16.23 He who, having cast aside the ordinances of the scriptures, acts under the impulse of desire, attains not perfection, nor happiness nor the Supreme Goal.","16.23. A man who abandons the philosophy and acts only by his own desire does not achieve perfection, nor happiness, nor transcendence."
"16.24 Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act here in this world.","Therefore, to you, the Scripture is the proof of the system of duty and duty - LRB - decision - RRB -, and you should do your work knowing the laws aforesaid."
"17.1 Arjuna said  Those who, setting aside the ordinances of the scriptures, perform sacrifice with faith, what is their condition, O Krishna? Is is Sattva, Rajas or Tamas?","17. 1 - Arjun said, ""O Krishna, what is the position of those who sacrifice devoutly, abandoning the orthodoxy? Is it sacred, or is it royal, or is it thematic?"
"17.2 The Blessed Lord said  Threefold is the faith of the embodied, which is inherent in their nature  the Sattvic (pure), the Rajasic (passionate) and the Tamasic (dark). Do thou hear of it.","17. 2. Shri Bhagwan said - Hear from me that the natural (unknown) faith of the people of the earth is of three kinds - essential, royal and thematic."
"17.3 The faith of each is in accordance with his nature, O Arjuna. The man consists of his faith; as a man's faith is, so is he.","This man is devout, therefore he who has faith is the same, i. e. he who has faith is the same in form."
17.4 The Sattvic or the pure men worship the gods; the Rajasic or the passionate worship the Yakshas and the Rakshasas; the others (the Tamasic or the deluded people) worship the ghosts and the hosts of the nature-spirits.,"17. 4. The essential males worship the gods and the Rajs worship the hawks and demons, and the other demons and demons."
"17.5 Those men who practise terrific austerities not enjoined by the scriptures, given to hypocrisy and egoism, impelled by the force of lust and attachment.","17. 5 - Those who practise healing without scripture and are also full of pride, egotism, work and passion."
"17.6 Senseless, torturing all the elements in the body and Me also, Who dwell in the body,  know thou these to be of demonical resolves.","You must know that those who harass the flesh and the spirit, and my soul, and those who harass and hurt me, are unfaithful people."
"17.7 The food also which is dear to each is threefold, as also sacrifice, austerity and almsgiving. Hear thou the distinction of these.","17. 7 (According to your own nature) There are three kinds of food beloved to all, just as there are three kinds of sacrifice, penance and charity. Ask me about their differences."
"17.8 The foods which increase life, purity, strength, health, joy and cheerfulness (good appetite), which are savoury and oleaginous, substantial and agreeable, are dear to the Sattvic (pure) people.","Age, sattwa (purity), strength, health, happiness and pleasure, and sweet, sweet (cooked with ghee, etc.), steady and pleasant to the mind foods, i. e. foods, are dear to the essential men."
"17.9 The foods that are bitter, sour, saline, excessively hot, pungent, dry and burning, are liked by the Rajasic and are productive of pain, grief and disease.","Raw, bitter, salty, very hot, intense (hot, chilly), smelly, poisonous, poisonous, painful and pathogenic foods Rajs are dear to men."
"17.10 That which is state, tasteless, putrid, rotten, refuse and impure, is the food liked by the Tamasic.","17.10. Semi - cooked, non - spicy, odorless, spicy, dried and unclean foods are dear to the Tasmanian people."
"17.11 That sacrifice which is offered by men without desire for reward as enjoined by the ordinance (scripture), with a firm faith that to do so is a duty, is Sattvic or pure.","17. 11. The sacrifice which is regulated by the law of sacrifice and which is done by people who do not aspire to a fruit by settling their minds by saying, ""This is my duty,"" is essential."
"17.12 The sacrifice which is offered, O Arjuna, seeking a reward and for ostentation, know thou that to be a Rajasic Yajna.","17. 12. < s > O Bharatshreshtha Arjuna, think of the sacrifice which is offered for the fig tree and for the fruit, as Rajas."
"17.13 They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, which is devoid of Mantras, gifts and faith.","17.13. The sacrifice without scripture, without food offering, without mantras, without Dakshina and without reverence is called the 'Tamas Yajna'."
"17.14 Worship of the gods, the twice-born, the teachers and the wise, purity, straightforwardness, celibacy and non-injury are called the austerities of the body.","17.14. The worship of gods, goddesses (brahmins), gurus and wise people, passions, arrogance, brahminism and non - violence is called body - related तप."
"17.15 Speech which causes no excitement, truthful, pleasant and beneficial, the practice of the study of the Vedas, are called austerity of speech.","17. 15. 2. Which is not a sentence (speaking), which is dear, beneficial and true, and which is called the Sabbath practice of the Vedas Vangmaya (the practice of speech)."
"17.16 Serenity of mind, good-heartedness, self-control, purity of nature  this is called mental austerity.","17. 16. The happiness of the mind, the tenderness of the mind, the silence of self - restraint and the purification of the inner being are all what the mind calls तप."
"17.17 This threefold austerity, practised by steadfast men, with the utmost faith, desiring no reward, they call Sattvic.",17. 17. 2. The above - mentioned trivial rituals performed with supreme devotion by men who do not aspire to fruit are called essential.
"17.18 The austerity which is practised with the object of gaining good reception, honour and worship, and with hypocrisy, is here said to be Rajasic, unstable and transitory.","17. 18. The asthma which is performed for sainthood, worship and worship, or only from the stem, is here called Rajas, an uncertain and temporary asthma."
"17.19 That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be Tamasic.",17. 19. The asthma which is practised foolishly to harm oneself or to destroy others is called asthma.
"17.20 That gift which is given to one who does nothing in return, knowing it to be a duty to give in a fit place and time to a worthy person, that gift is held to be Sattvic.","17. 20. 2. ""Giving is the duty"" - In this sense, a gift given to a (qualified) recipient (person) who is not expected to receive a reply, in view of the time, is considered to be essential."
"17.21 And, that gift which is given with a view to receive something in return, or looking for a reward, or reluctantly, is held to be Rajasic.",17. 21. And the gifts which are given diligently and for the purpose of reciprocity or for the desire of fruit are deemed to be gifts of Rajas.
"17.22 The gift that is given at a wrong place and time, to unworthy persons, without respect or with insult is declared to be Tamasic.","17. 22. 2. A gift given to dogs without hospitality or disdain, in an unworthy manner, is deemed to be a tax."
"17.23 ""Om Tat Sat"": This has been declared to be the triple designation of Brahman. By that were created formerly, the Brahmanas, the Vedas and the sacrifices.","This is called the threefold direction (name) of Brahman, from which Brahman, Veda and Yajna were formed in the primitive period."
"17.24 Therefore, with the utterance of ""Om"" are the acts of sacrifice, gift and austerity as enjoined in the scriptures, always begun by the students of Brahman.","Therefore, the rituals of sacrifice, charity and penance performed by the Brahmins in the scriptures always begin with the pronouncement of Omkar."
"17.25 Uttering ï1Tatï1, without aiming at the fruits, are the acts of sacrifice and austerity and the various acts of gifts performed by the seekers of liberation.","17.25. The monks perform various acts, such as sacrifices, penances, gifts, etc., by pronouncing the word ""Rang"" without any desire for fruit."
"17.26 The word ï1Satï1 is used in the sense of reality and of goodness; and so also, O Arjuna, the word ï1Satï1 is used in the sense of an auspicious act.","The word 'Sat' is used in true feeling and sacredness, and the word 'Sat' is used in praise - LRB - good - doing - RRB -."
"17.27 Steadfastness in sacrifice, austerity and gift, is also called 'Sat' and also action in connection with these (or for the sake of the Supreme) is called 'Sat'.","17. 27. In sacrifice, penance and charity, the firm position is also called 'saint', and the action done for it is also called 'saint'."
"17.28 Whatever is sacrificed, given or performed, and whatever austerity is practised without faith, it is called 'Asat', O Arjuna; it is naught here or hereafter (after death).","The sacrifices, gifts, penances, and acts which are performed with diligence are called 'asth'; they are not profitable either in this world or after death."
"18.1 Arjuna said  I desire to know severally, O mighty-armed, the essence or truth of renunciation, O Hrishikesa, as also of abandonment, O slayer of Kesi.","18. 1. Arjun said - O Mahabaho, O Krishna, O Kesshinjudan, I want to know separately the principle of penance and renunciation."
18.2 The Blessed Lord said  The sages understand Sannyasa to be the renunciation of action with desire; the wise declare the abandonment of the fruits of all actions as Tyaga.,"18. 2. Sri Bhagwan said - (some) poets (poetry) regard the renunciation of works of virtue as ""sanya"" and thoughtful people regard the renunciation of the fruits of all works as ""a renunciation""."
"18.3 Some philosophers declare that actions should be abandoned as an evil; while others (declare) that acts of sacrifice, gift and austerity should not be relinished.","Some scholars say that all works are forbidden because they are defective; and others say that sacrifices, gifts and penance are not forbidden."
"18.4 Hear from Me the conclusion or the final truth about this abandonment, O best of the Bharatas; abandonment, verily, O best of men, has been declared to be of three kinds.","Hear, O Supreme, my judgment concerning that renunciation. Hear, O Supreme, it is said that there are three types of renunciation."
"18.5 Acts of sacrifice, gift and austerity should not be abandoned, but should be performed; sacrifice, gift and also austerity are the purifiers of the wise.","18. 5 The acts of sacrifice, charity and penance are not to be abandoned, but they are undoubtedly duties; sacrifice, charity and penance are the purification of the sages."
"18.6 But even these actions should be performed leaving aside attachment and the desire for rewards, O Arjuna; this is My certain and best conviction.","This is the best opinion I have decided, O Path, that these works too should be abandoned, without fruit and affection."
18.7 Verily the renunciation of obligatory action is not proper; the abandonment of the same from delusion is declared to be Tamasic.,"18.7. The renunciation of a fixed act is not justified; the renunciation of it for reasons of envy has been called ""tamus renunciation""."
"18.8 He who abandons action on account of the fear of bodily trouble (because it is painful), does not obtain the merit of renunciation by doing such Rajasic renunciation.","The man who gives up the act as an evil deed for fear of physical pain, the man does not get the fruit of the renunciation by that royal renunciation."
"18.9 Whatever obligatory action is done, O Arjuna, merely because it ought to be done, abandoning attachment and also the desire for reward, that renunciation is regarded as Sattvic (pure).","1. 8. 9. 2. “O Arjuna, it is the duty to do the work,” and it has been accepted that what is done by abandoning the attachment and the fruit of the appointed work is a material abandonment."
"18.10 The man of renunciation, pervaded by purity, intelligent, and with his doubts cut asunder, does not hate a disagreeable work nor is he attached to an agreeable one.","18. 10. The man who does not despise unsuccessful work and is not addicted to good work is the man possessed by the virtue of sattitude who is unquestionable, wise and devout."
"18.11 Verily, it is not possible for an embodied being to abandon actions entirely; but he who relinishes the rewards of actions is verily called a man of renunciation.","Since it is not possible to abandon the remaining works by a body - possessed man, the fruit of the work which has been abandoned is called the same man abandoned."
"18.12 The threefold fruit of action (evil, good and mixed) accrues after death to the non-abandoners, but never to the abandoners.","18. 12. The good, bad and mixed fruits of the deeds these three fruits are obtained only after the death of the early men; but not of the believers."
"18.13 Learn from Me, O mighty-armed Arjuna, these five causes as declared in the Sankhya system for the accomplishment of all actions.","18. 13. < s > O Mahabharata! These five reasons for the perfection of all works are stated in the Sanskrit doctrine, which you know well from me."
"18.14 The seat (body), the doer, the various senses, the different functions of various sorts, and the presiding deity, also, the fifth.","18.14. The adhishthana - LRB - the body - RRB -, the actor - LRB - the manifold - RRB -, the senses - LRB - the manifold and separate attempts - RRB - and the fifth is the divine."
"18.15 Whatever action a man performs with his body, speech and mind  whether right or the reverse  these five are its causes.","There are only five reasons for anyone who does what is right or wrong with his body, speech and mind."
"18.16 Now, such being the case, verily he who  owing to untrained understanding  looks upon his Self, which is isolated, as the agent, he of perverted intelligence, sees not.","In this situation, the man who, because of his illiterate intellect, regards only the pure soul as the Actor does not see the unfortunate Man (in this sense)."
"18.17 He who is free from the egoistic notion, whose intelligence is not tainted (by good or evil), 
though he slays these people, he slayeth not, nor is he bound (by the action).",A man who has no sense of egoism and does not have any intellect is neither dead nor saved by killing all these peoples.
"18.18 Knowledge, the knowable and the knower form the threefold impulse to action; the organ, the action and the agent form the threefold basis of action.","18. 18. Knowledge, knowledge and perception are the three motives of action, and action, action, act are the three collections of action."
"18.19 Knowledge, action and actor are declared in the science of the Gunas (Sankhya philosophy) to be of three kinds only, according to the distinction of the Gunas. Of these also, hear duly.","18. 19. Knowledge, action and doer are also called triples in Statistics (Numbers of Qualities) by the distinction of qualities; hear them also from me as much as possible."
"18.20 That by which one sees the one indestructible Reality in all beings, not separate in all the separate beings  know thou that knowledge to be Sattvic.",You know the knowledge by which man sees an undivided and inexhaustible form in all beings in a divided form.
18.21 But that knowledge which sees in all beings various entities of distinct kinds as different from one another  know thou that knowledge to be Rajasic.,Know the knowledge by which man knows the various emotions in all beings.
"18.22 But that which clings to one single effect as if it were the whole, without reason, without foundation in Truth, and trivial  that is declared to be Tamasic.","And the knowledge by which man becomes addicted to a single work, as if it were a perfect thing, and that which is without purpose, without substance, and condensed, is the master."
"18.23 An action which is ordained, which is free from attachment, and which is done without love or hatred by one who is not desirous of any reward  that action is declared to be Sattvic.","18.23. Karma, which is fixed and unmatched, and is done by a man who does not want fruit without any lust of hatred, is said to be essential."
18.24 But that action which is done by one longing for the fulfilment of desires or gain with egoism or with much effort  that is declared to be Rajasic (passionate).,And the work which is laboured hard and done by a man who desires fruit and is egotistical is called the work of Rajas.
"18.25 That action which is undertaken from delusion, without a regard for the conseences, loss, injury and (one's own) ability  that is declared to be Tamasic (dark).","18. 25 The act which is initiated not by thinking only of the consequences of action, harm, violence and harm, but by the desire, is called the act of Damascus."
"18.26 An agent who is free from attachment, non-egoistic, endowed with firmness and enthusiasm, and unaffected by success or failure, is called Sattvic (pure).","18.26. The Actor who is without association, without egotism, with patience and enthusiasm, and who is indifferent in the perfection (success) and failure (failure) of the work, is called the Actor of substance."
"18.27 Passionate, desiring to obtain the reward of actions, greedy, cruel, impure, moved by joy and sorrow, such an agent is said to be Rajasic (passionate).","18.27. Raji is known as a worker who is interested in fruits, greedy, violent, unclean and full of bitterness."
"18.28 Unsteady, vulgar, unbending, cheating, malicious, lazy, desponding and procrastinating  such an agent is called Tamasic.","18.28. The unfit, primitive, stubborn, stubborn, destructive, allergic, poisonous and long - term carcinogenic agent is known as Tasma."
"18.29 Hear thou the threefold division of intellect and firmness according to the Gunas, as I declare them fully and distinctly, O Arjuna.","18.29. Hear, O Dhanjay, the triple distinction between intelligence and tenacity, which I have created by virtue of what is called inexhaustible and separate."
"18.30 The intellect which knows the path of work and renunciation, what ought to be done and what ought not to be done, fear and fearlessness, bondage and liberation  that intellect is Sattvic (pure), O Arjuna.","18. 30. He who knows the principles of intelligence, the tendency and withdrawal, the action and inaction, the fear and fear, the bond and liberation, is intelligence."
