Original,Translated
"14.24 Who is the same in pleasure and pain, who dwells in the Self, to whom a clod of earth, stone and gold are alike, who is the same to the dear and the unfriendly, who is firm, and to whom censure and praise are as one.","14:24 Whoever is healthy (in shape), is equal in pleasure, and holds compassion in soil, stone, and gold; such a wicked man is equal to loved and unpleasant, and to denial and self-presentation."
"14.25 Who is the same in honour and dishonour, the same to friend and foe, abandoning all undertakings  he is said to have transcended the alities.","14:25 Whoever is equal in honour and insult; whoever is equal in favour of enemy and friend, such a servaramb abandonment man is called multiplied."
"14.26 And he who serves Me with unswerving devotion, he, crossing beyond the alities, is fit for becoming Brahman.","14.26 Whoever man worship my service through unacceptable devotion, he becomes eligible to become universe by the past of these three qualities."
"14.27 For I am the abode of Brahman, the immortal and the immutable, of everlasting Dharma and of absolute bliss.","14:27 For I am the reputation of immortal, unfair, brahm, eternal religion, and anecanical, i.e. parmatic pleasure."
"15.1 The Blessed Lord said  They (the wise) speak of the indestructible peepul tree having its root above and branches below, whose leaves are the metres or hymns: he who knows it is a knower of the Vedas.","15:1 And the Lord said, (the man who knows the tree of this world) they say: Urdhumul and Muf: Shaka's Ashvath and Mufy; whose horns are Shand, i.e. Wade, that (the tree of the world) who knows, he is Wade."
"15.2 Below and above spread its branches, nourished by the Gunas; sense-objects are its buds; and below, in the world of men, stretch forth the roots, originating action.",15:2 The branches of that tree have been rich in qualities and are spread down and up; the subjects are its grains; the other roots of it that follow the works in the people are spread down.
"15.3 Its form is not perceived here as such, neither its end nor its origin, nor its foundation nor resting place: having cut asunder this firmly rooted peepul tree with the strong axe of non-attachment.","15.3 The shape of this (the world tree) is not available here, as it is said, because it has neither the beginning nor the end nor the reputation."
"15.4 Then That goal should be sought for, whither having gone none returns again. I seek refuge in that Primeval Purusha Whence streamed forth the ancient activity or energy.","15.4 (Taduprat) must explore the position to which achieved men do not return to the re-world. ”I am the refuge of that first man, from which this ancient tendency has been spread.”"
"15.5 Free from pride and delusion, victorious over the evil of attachment, dwelling constantly in the Self, their desires having completely turned away, freed from the pairs of opposites known as pleasure and pain, the undeluded reach the eternal goal.","15:5 Those whose honour and moh have been revived, those who have won the compassion, those who are in the spirit whose desires have been revived, and those who have been exempt from the duties called Sukh-du-kh, such unhumous wise men receive that unhumous position."
"15.6 Neither doth the sun illumine there nor the moon, nor the fire; having gone thither they return not; that is My supreme abode.","15:6 It cannot be lighted by the sun, nor by the moon, nor by the fire, which man does not return, it is my ultimate shadow."
"15.7 An eternal portion of Myself having become a living soul in the world of life, draws to (itself) the (five) senses with the mind for the sixth, abiding in Nature.","15:7 In this living people, I have made a whole part of the living being, which is in nature (at the time of the testimony) that draws five people and the mind to his side, that is, that is, that he gathers them."
"15.8 When the Lord (as the individual soul) obtains a body and when He leaves it, He takes these and goes (with them) as the wind takes the scents from their seats (flowers, etc.).","15:8 And when God (the living of God) comes out (from one body), he takes these (minds and minds) and takes them into another body, as it takes the air from the shelter (from the fruit) to the shelter."
"15.9 Presiding over the ear, the eye, touch, taste and smell, as well as the mind, it enjoys the objects of the senses.","15:9 (This creature) hears the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, the hears, and the hears."
"15.10 The deluded do not see Him Who departs, stays and enjoys; but they who possess the eye of knowledge behold Him.","15:10 Those who give up the body, who are in it, or who eat, do not see the Spirit, which is co-ordinated with the qualities; but those who know, do not see it."
"15.11 The Yogins striving (for perfection) behold Him dwelling in the Self; but, the unrefined and unintelligent, even though striving, see Him not.","15:11 Those who try and see the Spirit in their hearts, when those who have the unclean end, and those who are unconscious, they do not see it, even if they try."
"15.12 That light which residing in the sun illumines the whole world, that which is in the moon and in the fire  know that light to be Mine.","15:12 Those who are in the bright sun and light the whole world, and those who are in the bright moon and in the fire, you know me."
15.13 Permeating the earth I support all beings by (My) energy; and having become the watery moon I nourish all herbs.,"15:13 I am entering the earth, holding the ghost from my oze, and becoming a moon as a resurrection, feeding all the medications, i.e. the plants."
"15.14 Having become the fire Vaisvanara, I abide in the body of living beings and, associated with the Prana and the Apana, digest the fourfold food.","15:14 I am the one who is in the body of all beings, and I am the one who is in the body of all beings, and I am the one who is in the body of all beings, and I am the one who is in the body of all beings."
"15.15 And I am seated in the hearts of all; from Me are memory and knowledge, as well as their absence. I am verily That which has to be known by all the Vedas; I am indeed the author of the Vedanta and the knower of the Vedas am I.","15:15 And I am in the hearts of all creatures, and I am the memory, the knowledge, and the disappointment; and by all the weddings I am the object of the weddings, and I am the knowledge of the weddings and the weddings."
"15.16 Two Purushas there are in this world, the perishable and the imperishable. All beings are 
the perishable and the Kutastha  the unchanging  is called the imperishable.","15:16 These are two men in this people: the horror and the letter, all the spirits are the horror, and the letter is called the ""coutst""."
"15.17 But distinct is the Supreme Purusha called the highest Self, the indestructible Lord Who, pervading the three worlds, sustains them.","15:17 But the best man is the only one, who calls God, and who enters into the three peoples, is the unfair God who holds all things."
"15.18 As I transcend the perishable and am even higher than the imperishable, I am declared to be the highest Purusha in the world and in the Vedas.","15:18 For I am from the past and better than the letter, so I am famous in the people and in the wedds for the name of the best man."
"15.19 He who, undeluded, knows Me thus as the highest Purusha, he, knowing all, worships Me with his whole being (heart), O Arjuna.","15:19 O India! thus, whoever, summaryly, knows me the best man, he becomes all-known and devote me with full spirit, i.e. with full heart."
"15.20 Thus, this most secret science has been taught by Me, O sinless one; on knowing this, a man becomes wise, and all his duties are accomplished, O Arjuna.","15:20 O sinful India! thus this great Scripture has been spoken by me, and by knowing it man becomes wise and grateful."
"16.1 The Blessed Lord said  Fearlessness, purity of heart, steadfastness in knowledge and Yoga, almsgiving, control of the senses, sacrifice, study of scriptures, austerity and straightforwardness.","16:1 The Lord God said, ""Agae, end: purity ofization, a firm position in knowledge use, donation, dam, yeg, स्वाध्याय, tap and arjov."""
"16.2 Harmlessness, truth, absence of anger, renunciation, peacefulness, absence of crookedness, compassion towards beings, non-covetousness, gentleness, modesty, absence of fickleness.","16.2. unviolence, truth, absence of anger, abandonment, peace, dishonor (not to condemn anyone), mercy to the ghost, alolupta, mardow (commelity), jalousy, imbecility."
"16.3 Vigour, forgiveness, fortitude, purity, absence of hatred, absence of pride  these belong to the one born for a divine state, O Arjuna.","Oh India! the lack of fast, forgiveness, patience, shutch (pure), adroh and overman (gerv), these are all the signs of the man who has received the divine property."
"16.4 Hypocrisy, arrogance and self-conceit, anger and also harshness and ignorance, belong to one who is born for a demoniacal state, O Partha (Arjuna).","16:4 O paths, thumb, mirror, pride, anger, hard speech, and ignorance, all this is a possession."
"16.5 The divine nature is deemed conducive to liberation, and the demoniacal to bondage. Grieve not, O Arjuna, thou art born with divine endowments.","16:5 O Pandov, the divine possession has been believed for redemption and the assure possession for bonding; do not regret, for you have obtained the divine possession."
"16.6 There are two types of beings in this world, the divine and the demoniacal; the divine has been described at length; hear from Me, O Arjuna, of the demoniacal.","16:6 O Parath, there are two kinds of creation among this people, the goddess and the assur; in them the nature of the gods (the gods) is spoken in detail; now the nature of the assur is spoken: listen to me."
"16.7 The demoniacal know not what to do and what to refrain from; neither purity, nor right conduct nor truth is found in them.","16:7 Those who have an assyrial nature do not know the tendency; nor does it know, nor does it have purity in them, nor does it have righteousness, nor does it have truth."
"16.8 They say, ""This universe is without truth, without (moral) basis, without a God, brought about by mutual union, with lust for its cause; what else?""","16:8 They say that this is worldless, false, and without God, it is derived from the mutual sexual relationship, and what can it be?"
"16.9 Holding this view, these ruined souls of small intellect and fierce deeds, come forth as the enemies of the world for its destruction.","16:9 Those who have the wise mind of the destruction, the wicked, the wicked, the wicked, the wicked, the wicked, the wicked, the wicked, the wicked."
"16.10 Filled with insatiable desires, full of hypocrisy, pride and arrogance, holding evil ideas through delusion, they work with impure resolves.","16.10 In order to shelter the desires that never will be fulfilled, containing demons, values and matters, these people of impure resolutions act in the world, by accepting the wicked misconceptions."
"16.11 Giving themselves over to immeasurable cares ending only with death, regarding gratification of lust as their highest aim, and feeling sure that that is all.","16.11 Those who suffer from unremovable concerns that will survive until death and consider toxicity as the ultimate target are not sure that ""this is so (truth, joy)."""
"16.12 Bound by a hundred ties of hope, given over to lust and anger, they strive to obtain by unlawful means hoards to wealth for sensual enjoyments.","16.12 Binding by hundreds of aspirations, these people, under work and anger, try to unfairly gather money to fulfill the subjects."
"16.13 ""This has been gained by me today; this desire of mine I shall fuffil; this is mine and this wealth also shall be mine in future.""","16:13 I have found this today and I will also receive this mindfulness, I have so much wealth and even more wealth will be in the future."
"16.14 ""That enemy has been slain by me; and others also I shall slay. I am the lord. I enjoy. I am perfect, powerful and happy.""","16:14 “This enemy has been killed by me, and the other enemy I will also be killed,” “I am God and I am God,” “I am a proven man,” “I am strong and happy.”"
"16.15 ""I am rich and born in a noble family. Who else is equal to me? I shall perform sacrifices. I shall give (charity). I shall rejoice,"" thus deluded by ignorance.","16:15 ""I am born in righteousness and superiority; who is the other like me?"", ""I will know"", ""I will donate"", ""I will mozzar"" - this kind of ignorance they are mozzared."
"16.16 Bewildered by many a fancy, entangled in the snare of delusion, addicted to the gratification of lust, they fall into a foul hell.","16:16 Those who have many ways of confusing mind, hunted in the hunt of moh and in subjects, fall into the hunt, unhealthy hell."
"16.17 Self-conceited, stubborn, filled with the pride and intoxication of wealth, they perform sacrifices in name out of ostentation, contrary to scriptural ordinances.","16:17 Those who consider themselves the best, those who are possessed of the material of stature, wealth and wealth, without the law of the Scriptures, only by the knowledge of the name of the name of the name of the name of the name of the name of the name of the name."
"16.18 Given over to egoism, power, haughtiness, lust and anger, these malicious people hate Me in their own bodies and in those of others.","16:18 Those who persecute self, strength, mirror, work and anger are those who persecute me in their own and in the body of others."
"16.19 Those cruel haters, worst among men in the world, I hurl those evil-doers into the wombs of demons only.","16:19 Those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so, those who do so."
"16.20 Entering into demoniacal wombs and deluded, birth after birth, not attaining Me, they thus fall, O Arjuna, into a condition still lower than that.","16:20 O cowboy, they get asuri vagina in the birth of old men, and (thus) they get unacceptable speed without me being received."
"16.21 Triple is the gate of this hell, destructive of the self  lust, anger and greed; therefore one should abandon these three.","16.21 Work, anger and lust are the triple doors of self-destruction, so these three must give up."
"16.22 A man who is liberated from these three gates to darkness, O Arjuna, practises what is good for him and thus goes to the Supreme Goal.","16:22 O king, the man free from these three doors of hell acts the means of his well-being and thus achieves super speed."
"16.23 He who, having cast aside the ordinances of the scriptures, acts under the impulse of desire, attains not perfection, nor happiness nor the Supreme Goal.","16:23 The man who gives up the Scriptures and acts by his will, he does not obtain the proof of perfection, nor pleasure, nor greater speed."
"16.24 Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act here in this world.","16:24 Therefore the Scriptures are proof to you in the order of duty and deceit, and you should do your works by knowing the Scriptures."
"17.1 Arjuna said  Those who, setting aside the ordinances of the scriptures, perform sacrifice with faith, what is their condition, O Krishna? Is is Sattva, Rajas or Tamas?","17:1 And Arjuna said, O Kṛṣṇa, whoever dismisses the Scriptures and worships with respect, what is their position, is it seven, or is it righteous, or is it thamsic?"
"17.2 The Blessed Lord said  Threefold is the faith of the embodied, which is inherent in their nature  the Sattvic (pure), the Rajasic (passionate) and the Tamasic (dark). Do thou hear of it.","17:2 And the Lord said, Three kinds of natural (unknown) honor of the bodies are: Seventh, Rajic, and Tamasic, you hear it from me."
"17.3 The faith of each is in accordance with his nature, O Arjuna. The man consists of his faith; as a man's faith is, so is he.","17:3 O India, the honor of all men is in accordance with their essence, this man is honorable, so the man whose honor is he himself is the same, i.e. whose honor is the same as his shape."
17.4 The Sattvic or the pure men worship the gods; the Rajasic or the passionate worship the Yakshas and the Rakshasas; the others (the Tamasic or the deluded people) worship the ghosts and the hosts of the nature-spirits.,"17.4 Seven men worship the gods, and the rich people worship the yucus and the demons, and the other Tamsi peoples and the ghosts."
"17.5 Those men who practise terrific austerities not enjoined by the scriptures, given to hypocrisy and egoism, impelled by the force of lust and attachment.","17.5 Those who thap horrors without the Scriptures and are also possessed of dumb, ego, work and wrath."
"17.6 Senseless, torturing all the elements in the body and Me also, Who dwell in the body,  know thou these to be of demonical resolves.","17:6 And those who give grate to the flesh and to the one who is among me, those who are unconscious, you know those who are sure."
"17.7 The food also which is dear to each is threefold, as also sacrifice, austerity and almsgiving. Hear thou the distinction of these.","17:7 And there are three kinds of food for all men: the same kind of food, the same kind of gift, the same kind of gift, the same kind of gift, the same kind of gift, the same kind of gift, and the same kind of gift."
"17.8 The foods which increase life, purity, strength, health, joy and cheerfulness (good appetite), which are savoury and oleaginous, substantial and agreeable, are dear to the Sattvic (pure) people.","17.8. age, truth, strength, health, pleasure and love and sweetened, smooth, stable and pleasant foods, i.e. foods, are favourite to seven men."
"17.9 The foods that are bitter, sour, saline, excessively hot, pungent, dry and burning, are liked by the Rajasic and are productive of pain, grief and disease.","17.9. gorgeous, crushed, salty, excessive, sharp (thinking, containing pepper), rough, thirsty, painful, painful and disease-generating factors food substances are loved to the man."
"17.10 That which is state, tasteless, putrid, rotten, refuse and impure, is the food liked by the Tamasic.","17:10 Half-picked, unrighteous, unrighteous, basic, high and unrighteous (in the midst) food is loved by the people of Tamas."
"17.11 That sacrifice which is offered by men without desire for reward as enjoined by the ordinance (scripture), with a firm faith that to do so is a duty, is Sattvic or pure.","17:11 Whoever has been controlled by the Scriptures, and whoever “this is my duty” is done by those who do not seek fruit, he is the seventh."
"17.12 The sacrifice which is offered, O Arjuna, seeking a reward and for ostentation, know thou that to be a Rajasic Yajna.","17:12 O greatest Arjuna, whom the knowledge is made for thumb and for fruit, that knowledge do you consider righteous."
"17.13 They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, which is devoid of Mantras, gifts and faith.","17:13 Those who are without the law of the Scriptures, without the gifts, without the commandments, without the south and without the honour are called thames."
"17.14 Worship of the gods, the twice-born, the teachers and the wise, purity, straightforwardness, celibacy and non-injury are called the austerities of the body.","17:14 The prayer of God, the divinity (Brahman), the master and the wise men, the prayer, the shuch, the arjov (Servity), the brahmaty and the non-violence, this is called the body-related tap."
"17.15 Speech which causes no excitement, truthful, pleasant and beneficial, the practice of the study of the Vedas, are called austerity of speech.","17:15 The word (speech) which does not generate awakening, which is loving, pleasant and truthful, and the practice of the wedds is called the vocal (speech) topp."
"17.16 Serenity of mind, good-heartedness, self-control, purity of nature  this is called mental austerity.","17.16 The pleasure of the mind, the pleasure, the silence of self-satisfaction and the purity of the end: this all the mind is called thap."
"17.17 This threefold austerity, practised by steadfast men, with the utmost faith, desiring no reward, they call Sattvic.","17:17 The trivial taup which was done with great honour by men who did not seek fruit, is called seven."
"17.18 The austerity which is practised with the object of gaining good reception, honour and worship, and with hypocrisy, is here said to be Rajasic, unstable and transitory.","17:18 Those that thap is done for truth, honor and worship, or only by dumb, the uncertain and momentary thap is called here Rajas."
"17.19 That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be Tamasic.","17:19 Whoever is made to sacrifice himself or to destroy others, he is called tooth."
"17.20 That gift which is given to one who does nothing in return, knowing it to be a duty to give in a fit place and time to a worthy person, that gift is held to be Sattvic.","17:20 ""Giving is a duty"" - by this sense which is given to a (worthy) character (person) by seeing the day, which does not expect any help, the gift is considered seventh."
"17.21 And, that gift which is given with a view to receive something in return, or looking for a reward, or reluctantly, is held to be Rajasic.","17:21 And which gifts are given unfortunately and for the purpose of mutilation or with the desire of fruit, the gift has been considered reward."
"17.22 The gift that is given at a wrong place and time, to unworthy persons, without respect or with insult is declared to be Tamasic.","17.22 The donation which is granted to the corrupt in unworthy country, unjustly, or in detrimental manner, the donation is considered to be thames."
"17.23 ""Om Tat Sat"": This has been declared to be the triple designation of Brahman. By that were created formerly, the Brahmanas, the Vedas and the sacrifices.","17:23 So is this the trivial direction of the universe called; from it in the adicle are made brahman, wade, and knowledge."
"17.24 Therefore, with the utterance of ""Om"" are the acts of sacrifice, gift and austerity as enjoined in the scriptures, always begun by the students of Brahman.","17.24 Therefore, the writings of the brahmians replicate the actions of yogging, donation, and toap always begin with the pronunciation of ounkar."
"17.25 Uttering ï1Tatï1, without aiming at the fruits, are the acts of sacrifice and austerity and the various acts of gifts performed by the seekers of liberation.","17:25 By the expression of the word 'tat', without having the will of fruit, the musulmans do various works, to know, to give, and so on."
"17.26 The word ï1Satï1 is used in the sense of reality and of goodness; and so also, O Arjuna, the word ï1Satï1 is used in the sense of an auspicious act.","17:26 O patter! the word 'SAT' is used in the truth and in the sadness, and the word 'SAT' is used in the praised (best, happy) karma."
"17.27 Steadfastness in sacrifice, austerity and gift, is also called 'Sat' and also action in connection with these (or for the sake of the Supreme) is called 'Sat'.","17:27 And in the knowledge, and in the compassion, and in the gift, and in the work done for it, and in the work done for it, and in the work done for it, and in the work done for it, and in the work done for it, and in the work done for it."
"17.28 Whatever is sacrificed, given or performed, and whatever austerity is practised without faith, it is called 'Asat', O Arjuna; it is naught here or hereafter (after death).","17:28 O Parath, what is done unrighteously by knowledge, donation, thapping, and karma, it is called unrighteous; it is neither beneficial in this people nor after death."
"18.1 Arjuna said  I desire to know severally, O mighty-armed, the essence or truth of renunciation, O Hrishikesa, as also of abandonment, O slayer of Kesi.","18:1 And Arjuna said, O great, O Harishikesh, O Keshinishudan, I want to separate the intelligence of sanity and abandonment."
18.2 The Blessed Lord said  The sages understand Sannyasa to be the renunciation of action with desire; the wise declare the abandonment of the fruits of all actions as Tyaga.,"18:2 And the Lord said, (some) poets (pondit) people understand the abandonment of the works of work as ""sanyas"" and the thoughtful people call the abandonment of the fruits of all the works ""thag""."
"18.3 Some philosophers declare that actions should be abandoned as an evil; while others (declare) that acts of sacrifice, gift and austerity should not be relinished.","18.3 Some menishes say that all the works are abandoned because they are guilty; and others say that knowledge, gifts, and thaperforms are not abandoned."
"18.4 Hear from Me the conclusion or the final truth about this abandonment, O best of the Bharatas; abandonment, verily, O best of men, has been declared to be of three kinds.","18:4 O greatest, listen to my judgment concerning that abandonment; O greatest man, this abandonment is said in three kinds."
"18.5 Acts of sacrifice, gift and austerity should not be abandoned, but should be performed; sacrifice, gift and also austerity are the purifiers of the wise.","18:5 The knowledge, the gift, and the purification of the work are not denial, but it is a duty; the knowledge, the gift, and the purification of the work are the purification of the men."
"18.6 But even these actions should be performed leaving aside attachment and the desire for rewards, O Arjuna; this is My certain and best conviction.","18:6 O paths, these works should be abandoned, fruit and asset, this is not the best that I have made."
18.7 Verily the renunciation of obligatory action is not proper; the abandonment of the same from delusion is declared to be Tamasic.,18.7 The abandonment of the determined karma is not righteous; the abandonment of it is called “tamas abandonment”.
"18.8 He who abandons action on account of the fear of bodily trouble (because it is painful), does not obtain the merit of renunciation by doing such Rajasic renunciation.","18:8 Those who give up the karma by fear of physical suffering, considering it a sadness, the man does not obtain the fruit of abandonment by giving up that noble abandonment."
"18.9 Whatever obligatory action is done, O Arjuna, merely because it ought to be done, abandoning attachment and also the desire for reward, that renunciation is regarded as Sattvic (pure).","18:9 O Arjuna, “to do is duty” in this sense which is abandoned by the prescribed person and fruit, the same seventh abandonment has been considered."
"18.10 The man of renunciation, pervaded by purity, intelligent, and with his doubts cut asunder, does not hate a disagreeable work nor is he attached to an agreeable one.","18:10 And whoever does not deceive with the unbearable work, and does not deceive with the unbearable work, he is the full-fledged man, the unbearable, the knowledgeable, and the unbearable."
"18.11 Verily, it is not possible for an embodied being to abandon actions entirely; but he who relinishes the rewards of actions is verily called a man of renunciation.","18:11 For it is not possible for the body-driven man to give up special works, therefore the man who has the carmaffle to give up is called the man to give up."
"18.12 The threefold fruit of action (evil, good and mixed) accrues after death to the non-abandoners, but never to the abandoners.","18:12 These trivial fruits of the good, unhappy and mixed works only get to the unrighteous people after their death, but not to the humble men."
"18.13 Learn from Me, O mighty-armed Arjuna, these five causes as declared in the Sankhya system for the accomplishment of all actions.","18:13 Oh great, for the proof of all the works these five reasons are stated in theory of statistics, which you know better than me."
"18.14 The seat (body), the doer, the various senses, the different functions of various sorts, and the presiding deity, also, the fifth.","18:14 The supremacy (the body), the work, the diversity, the diversity, the diversity and the separation of the earth, and the fifth is the god."
"18.15 Whatever action a man performs with his body, speech and mind  whether right or the reverse  these five are its causes.","18:15 Those are five reasons for the man who, by his body, his voice and his mind, does a righteous (just) or contrary (unjust) work."
"18.16 Now, such being the case, verily he who  owing to untrained understanding  looks upon his Self, which is isolated, as the agent, he of perverted intelligence, sees not.","18:16 Now in this situation which men, because of their uncultured wisdom, consider only the pure spirit to be a worker, he does not see the evil man."
"18.17 He who is free from the egoistic notion, whose intelligence is not tainted (by good or evil), 
though he slays these people, he slayeth not, nor is he bound (by the action).","18:17 The man who has no sense of selfishness, and the wisdom is not covered by anyone, the man, even by killing all these people, does not die, nor is he bound."
"18.18 Knowledge, the knowable and the knower form the threefold impulse to action; the organ, the action and the agent form the threefold basis of action.","18:18 Knowledge, knowledge and knowledge are these trivial karma provokers, and, karan, karma. karta are these trivial karma collection."
"18.19 Knowledge, action and actor are declared in the science of the Gunas (Sankhya philosophy) to be of three kinds only, according to the distinction of the Gunas. Of these also, hear duly.","18:19 And the knowledge, and the work, and the work, and the skill of the qualities, have been trivially spoken in the Statistics; and you shall listen to them from Me."
"18.20 That by which one sees the one indestructible Reality in all beings, not separate in all the separate beings  know thou that knowledge to be Sattvic.","18:20 By the knowledge of which man sees in all the spirits in different shapes an inseparable and immortal shape, you know that knowledge seven."
18.21 But that knowledge which sees in all beings various entities of distinct kinds as different from one another  know thou that knowledge to be Rajasic.,"18:21 By the knowledge by which man separates feelings in all spirits, you know that knowledge."
"18.22 But that which clings to one single effect as if it were the whole, without reason, without foundation in Truth, and trivial  that is declared to be Tamasic.","18:22 And the knowledge by which man becomes assured in a work, as if it was a perfect thing, and the knowledge which is untouched, untouched, and compressed, is a thumb."
"18.23 An action which is ordained, which is free from attachment, and which is done without love or hatred by one who is not desirous of any reward  that action is declared to be Sattvic.","18:23 Whoever is determined and preserved, and has been made by a man who does not want fruit, without any wrath, he is called Seventh."
18.24 But that action which is done by one longing for the fulfilment of desires or gain with egoism or with much effort  that is declared to be Rajasic (passionate).,"18:24 And the work that is hard and is done by a man who desires fruit, selfish, is called the work."
"18.25 That action which is undertaken from delusion, without a regard for the conseences, loss, injury and (one's own) ability  that is declared to be Tamasic (dark).","18:25 Whose karma result, loss, violence, and sarmthy (Purushum) are not considered, but are only begun with mohvash, it is called karma thams."
"18.26 An agent who is free from attachment, non-egoistic, endowed with firmness and enthusiasm, and unaffected by success or failure, is called Sattvic (pure).","18:26 Whoever does not preserve, without selfishness, with patience and enthusiasm and remains unwilling in the proof of work (success) and in the failure (success), he is called the worker seventh."
"18.27 Passionate, desiring to obtain the reward of actions, greedy, cruel, impure, moved by joy and sorrow, such an agent is said to be Rajasic (passionate).","18.27 Ragi, the desirable of karmaffle, loudi, violent nature, unclean and harshok, calls the worker Rajas."
"18.28 Unsteady, vulgar, unbending, cheating, malicious, lazy, desponding and procrastinating  such an agent is called Tamasic.","18.28 Unused, natural, stable, shast, natural, lazy, toxic and long-sucher is called thames."
"18.29 Hear thou the threefold division of intellect and firmness according to the Gunas, as I declare them fully and distinctly, O Arjuna.","18:29 O righteousness, by me unparalleled, and separately, listen to the trivial distinction of wisdom and righteousness arising from qualities."
"18.30 The intellect which knows the path of work and renunciation, what ought to be done and what ought not to be done, fear and fearlessness, bondage and liberation  that intellect is Sattvic (pure), O Arjuna.","18:30 O Parath, who wisdom knows the tendency and the negligence, the work and the worklessness, the fear and the shame and the bond and the salvation, he is the wisdom seventh."
"18.31 That, by which one wrongly understands Dharma and Adharma and also what ought to be done and what ought not to be done  that intellect, O Arjuna, is Rajasic (passionate).","18:31 O Parath, by the wisdom by which man does not know the religion and the unrighteousness and the duty and the unrighteousness, he is the righteous of the wisdom."
"18.32 That, which, enveloped in darkness, sees Adharma as Dharma and all things perverted  that intellect, O Arjuna, is Tamasic (dark).","18:32 O paths, whoever is driven by thams (unknowledge blind: car), whoever believes the wisdom of unrighteousness and knows all things in the opposite way, is the wisdom of thams."
"18.33 The unwavering firmness by which, through Yoga, the functions of the mind, the life-force and the senses are restrained  that firmness, O Arjuna, is Sattvic (pure).",18.33 is a seventh.
"18.34 But that, O Arjuna, by which, on account of attachment and desire for reward, one holds fast to Dharma (duty), enjoyment of pleasures and earning of wealth  that firmness, O Arjuna, is Rajasic (passionate).","18:34 O earth son Arjuna, the desirable man of karma, from the excess of persuasion by which the religion, meaning, and work (this three men) is possessed, is the persuasion of persuasion."
"18.35 That, by which a stupid man does not abandon sleep, fear, grief, despair and also conceit  that firmness, O Arjuna, is Tamasic.","18:35 Oh patter! the unconscious man by whose perception he does not give up the dreams, fears, sadness, poison and matter, he is the patterns."
"18.36 And now hear from Me, O Arjuna, of the threefold pleasure, in which one rejoices by practice and surely comes to the end of pain.","18:36 Now you hear from me the trivial pleasure, in which [the righteous man] runs with practice and achieves the end of suffering (where his suffering ends)."
"18.37 That which is like poison at first but in the end like nectar  that happiness is declared to be Sattvic, born of the purity of one's own mind due to Self-realisation.","18:37 Whoever happiness is like the first (in the beginning) poison, but in the result is like the immortal, he is called happiness generated from the offering of self-science."
"18.38 That happiness which arises from the contact of the sense-organs with the objects, which is at first like nectar, and in the end like poison  that is declared to be Rajasic.","18:38 Whoever arises from coincidence of pleasure subjects and senses, he is first like the immortal, but in the result is toxic comparable, he is called pleasure."
"18.39 That happiness which at first as well as in the seel deludes the self, and which arises from sleep, indolence and heedlessness  that is declared to be Tamasic.","18:39. whoever pleases the soul in the beginning and also in the result, he is called the pleasant times that are generated from humiliation, humiliation and praise."
"18.40 There is no being on earth or again in heaven among the gods, that is liberated from the three alities born of Nature.",18:40 There is no such creature on earth or among the gods of heaven which is free from these three qualities of nature.
"18.41 Of Brahmanas, Kshatriyas and Vaisyas, as also of Sudras, O Arjuna, the duties are distributed according to the alities born of their own nature.","18:41 O Lord, the charmes of brahmans, pervers, vasks and shuders are divided according to the qualities arising from nature."
"18.42 Serenity, self-restraint, austerity, purity, forgiveness and also uprightness, knowledge, realisation and belief in God are the duties of the Brahmanas, born of (their own) nature.","18.42 Sham, Dam, Tape, Shoch, Oracle, Arjov, Knowledge, Science and Reality – these are the natural karma of Brahman."
"18.43 Prowess, splendour, firmness, dexterity and also not fleeing from battle, generosity and lordliness are the duties of the Kshatriyas, born of (their own) nature.","18.43 Shura, Tej, Dharti, Daku (Daku), Don’t Escape from War, Don and God’s Passion (Swami Passion) – all of these are the natural works of the Perpetual."
"18.44 Agriculture, cattle-rearing and trade are the duties of the Vaisya (merchant), born of (their own) nature; and action consisting of service is the duty of the Sudra (servant-class), born of (their own) nature.","18.44. agriculture, gaupalan and commerce - these are the natural karma of the vals, and the natural karma of the shutter is familiarity, i.e. serving."
"5.10 He who does actions, offering them to Brahman, and abandoning attachment, is not tainted by sin, just as a lotus-leaf is not tainted by water.","5.10 Whoever man sacrifices all the works in the universe and gives up the asset, he shall not be liable of sin like the leaf of the man's camel."
"18.46 He from Whom all the beings have evolved and by Whom all this is pervaded  worshipping Him with his own duty, man attains perfection.","18:46. from whom the temptation of the spirit is created, and from whom the whole world is spread, man is obtained by worship by the self-righteousness of the spirit."
"18.47 Better is one's own duty (though) destitute of merits, than the duty of another well performed. He who does the duty ordained by his own nature incurs no sin.",18:47 And the worthless self is better than the worthless self; for the man does not receive sin by doing the worthless work.
"18.48 One should not abandon, O Arjuna, the duty to which one is born, though faulty; for, all undertakings are enveloped by evil, as fire by smoke.","18:48 O Kantey, even if you are guilty, you should not give up the self-made work; for all the work is diverted by guilty, like smoke from fire."
